,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
918,Nils Petersen,de GER,FW,29.0,23.8,12,57.0,25.0,43.9,2.4,1.05,0.19,0.44,12.4,0.0,1,3,9.3,7.7,0.17,0.7,1.3,Matches,Freiburg
919,Robin Koch,de GER,"MF,DF",22.0,22.1,1,11.0,2.0,18.2,0.5,0.09,0.09,0.5,16.9,0.0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,Freiburg
920,Luca Waldschmidt,de GER,"FW,MF",22.0,20.8,9,63.0,25.0,39.7,3.03,1.2,0.1,0.24,19.9,3.0,3,3,7.1,4.9,0.09,1.9,1.1,Matches,Freiburg
921,Nicolas Höfler,de GER,MF,28.0,20.3,0,14.0,4.0,28.6,0.69,0.2,0.0,0.0,18.5,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches,Freiburg
922,Manuel Gulde,de GER,DF,27.0,20.0,1,6.0,2.0,33.3,0.3,0.1,0.17,0.5,6.9,0.0,0,0,0.6,0.6,0.11,0.4,0.4,Matches,Freiburg
923,Pascal Stenzel,de GER,DF,22.0,18.2,0,26.0,9.0,34.6,1.43,0.49,0.0,0.0,25.6,0.0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches,Freiburg
924,Vincenzo Grifo,it ITA,"MF,FW",25.0,15.9,6,38.0,13.0,34.2,2.4,0.82,0.13,0.38,20.4,6.0,1,1,3.3,2.6,0.07,2.7,2.4,Matches,Freiburg
925,Jérôme Gondorf,de GER,"MF,FW",30.0,15.7,2,26.0,8.0,30.8,1.65,0.51,0.08,0.25,21.8,4.0,0,0,1.5,1.5,0.06,0.5,0.5,Matches,Freiburg
926,Lukas Kübler,de GER,DF,25.0,13.2,0,6.0,2.0,33.3,0.46,0.15,0.0,0.0,21.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Freiburg
927,Lucas Höler,de GER,"FW,MF",24.0,11.8,4,27.0,12.0,44.4,2.29,1.02,0.15,0.33,14.3,0.0,0,0,3.6,3.6,0.14,0.4,0.4,Matches,Freiburg
928,Florian Niederlechner,de GER,"FW,MF",27.0,11.6,4,35.0,18.0,51.4,3.03,1.56,0.11,0.22,15.5,0.0,0,0,5.7,5.7,0.17,-1.7,-1.7,Matches,Freiburg
929,Amir Abrashi,al ALB,MF,28.0,8.8,0,7.0,2.0,28.6,0.8,0.23,0.0,0.0,25.9,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,Freiburg
930,Keven Schlotterbeck,de GER,DF,21.0,8.6,0,2.0,1.0,50.0,0.23,0.12,0.0,0.0,8.0,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,Freiburg
931,Philipp Lienhart,at AUT,DF,22.0,8.0,0,3.0,0.0,0.0,0.38,0.0,0.0,,14.9,0.0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches,Freiburg
932,Marco Terrazzino,de GER,"FW,MF",27.0,6.4,1,14.0,5.0,35.7,2.2,0.79,0.07,0.2,21.0,2.0,0,0,1.0,1.0,0.09,0.0,0.0,Matches,Freiburg
933,Roland Sallai,hu HUN,"MF,FW",21.0,5.9,2,14.0,5.0,35.7,2.39,0.85,0.14,0.4,18.5,0.0,0,0,1.9,1.9,0.14,0.1,0.1,Matches,Freiburg
934,Tim Kleindienst,de GER,FW,22.0,2.7,0,7.0,2.0,28.6,2.6,0.74,0.0,0.0,16.7,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Freiburg
935,Nico Schlotterbeck,de GER,DF,18.0,2.5,0,1.0,0.0,0.0,0.4,0.0,0.0,,32.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Freiburg
936,Chima Okoroji,ng NGA,"DF,MF",21.0,1.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
937,Mark Flekken,nl NED,GK,25.0,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
938,Yoric Ravet,fr FRA,"MF,FW",28.0,0.9,0,2.0,0.0,0.0,2.14,0.0,0.0,,19.1,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,Freiburg
939,Christoph Daferner,de GER,FW,20.0,0.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
940,Patrick Kammerbauer,de GER,FW,21.0,0.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
941,Marco Sportiello,it ITA,GK,26.0,36.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Frosinone
942,Edoardo Goldaniga,it ITA,DF,24.0,30.0,1,10.0,1.0,10.0,0.34,0.03,0.1,1.0,14.4,0.0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches,Frosinone
943,Raman Chibsah,gh GHA,MF,25.0,30.0,1,34.0,10.0,29.4,1.17,0.34,0.03,0.1,17.9,0.0,0,0,2.7,2.7,0.08,-1.7,-1.7,Matches,Frosinone
944,Camillo Ciano,it ITA,"FW,MF",28.0,27.6,7,73.0,21.0,28.8,2.68,0.77,0.07,0.24,25.4,21.0,2,3,6.4,4.2,0.06,0.6,0.8,Matches,Frosinone
945,Marco Capuano,it ITA,DF,26.0,25.6,0,8.0,0.0,0.0,0.31,0.0,0.0,,10.7,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches,Frosinone
946,Andrea Beghetto,it ITA,"DF,MF",23.0,24.7,0,23.0,4.0,17.4,0.93,0.16,0.0,0.0,22.5,2.0,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches,Frosinone
947,Raffaele Maiello,it ITA,MF,27.0,23.7,0,9.0,2.0,22.2,0.4,0.09,0.0,0.0,24.1,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Frosinone
948,Francesco Zampano,it ITA,"DF,MF",24.0,23.4,0,13.0,4.0,30.8,0.56,0.17,0.0,0.0,18.7,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches,Frosinone
949,Bartosz Salamon,pl POL,DF,27.0,20.2,0,10.0,2.0,20.0,0.52,0.1,0.0,0.0,13.5,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,Frosinone
950,Lorenzo Ariaudo,it ITA,DF,29.0,18.7,0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,5.9,0.0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches,Frosinone
951,Andrea Pinamonti,it ITA,FW,19.0,18.1,5,58.0,16.0,27.6,3.21,0.89,0.09,0.31,16.1,0.0,0,0,5.9,5.9,0.1,-0.9,-0.9,Matches,Frosinone
952,Daniel Ciofani,it ITA,FW,33.0,18.0,5,50.0,18.0,36.0,2.78,1.0,0.06,0.17,13.9,0.0,2,2,5.2,3.7,0.07,-0.2,-0.7,Matches,Frosinone
953,Cristian Molinaro,it ITA,"DF,MF",35.0,13.9,0,1.0,0.0,0.0,0.08,0.0,0.0,,18.4,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,Frosinone
954,Francesco Cassata,it ITA,"MF,FW",21.0,12.5,2,14.0,5.0,35.7,1.12,0.4,0.14,0.4,20.1,0.0,0,0,0.6,0.6,0.05,1.4,1.4,Matches,Frosinone
955,Luca Paganini,it ITA,"DF,MF",25.0,12.5,2,29.0,6.0,20.7,2.32,0.48,0.07,0.33,14.2,0.0,0,0,3.3,3.3,0.11,-1.3,-1.3,Matches,Frosinone
956,Nicolò Brighenti,it ITA,DF,28.0,11.0,0,4.0,0.0,0.0,0.36,0.0,0.0,,13.0,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,Frosinone
957,Luca Valzania,it ITA,MF,22.0,10.0,2,19.0,7.0,36.8,1.91,0.7,0.11,0.29,21.9,0.0,0,0,1.5,1.5,0.08,0.5,0.5,Matches,Frosinone
958,Joel Campbell,cr CRC,"FW,MF",26.0,9.9,0,13.0,3.0,23.1,1.31,0.3,0.0,0.0,19.2,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,Frosinone
959,Luka Krajnc,si SVN,DF,23.0,8.8,0,2.0,1.0,50.0,0.23,0.11,0.0,0.0,14.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Frosinone
960,Paolo Ghiglione,it ITA,"MF,DF",21.0,6.7,1,8.0,3.0,37.5,1.4,0.53,0.13,0.33,20.5,0.0,0,0,0.3,0.3,0.04,0.7,0.7,Matches,Frosinone
961,Paolo Sammarco,it ITA,MF,35.0,6.4,1,6.0,1.0,16.7,0.98,0.16,0.17,1.0,20.8,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Matches,Frosinone
962,Stipe Perica,hr CRO,FW,23.0,6.3,0,12.0,3.0,25.0,2.25,0.56,0.0,0.0,14.1,0.0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches,Frosinone
963,Lorenzo Crisetig,it ITA,MF,25.0,5.6,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Frosinone
964,Emil Hallfreðsson,is ISL,MF,34.0,5.1,0,1.0,0.0,0.0,0.23,0.0,0.0,,28.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Frosinone
965,Marcello Trotta,it ITA,FW,25.0,4.4,0,5.0,3.0,60.0,1.13,0.68,0.0,0.0,17.3,0.0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches,Frosinone
966,Federico Viviani,it ITA,MF,26.0,3.7,0,4.0,0.0,0.0,1.07,0.0,0.0,,22.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Frosinone
967,Mirko Gori,it ITA,MF,25.0,3.7,0,4.0,3.0,75.0,1.09,0.82,0.0,0.0,16.8,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,Frosinone
968,Francesco Bardi,it ITA,GK,26.0,3.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Frosinone
969,Federico Dionisi,it ITA,FW,31.0,2.9,1,11.0,3.0,27.3,4.85,1.32,0.09,0.33,16.4,0.0,0,0,0.6,0.6,0.05,0.4,0.4,Matches,Frosinone
970,Danilo Soddimo,it ITA,MF,30.0,2.8,0,5.0,1.0,20.0,1.79,0.36,0.0,0.0,28.7,1.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Frosinone
971,Rai Vloet,nl NED,"FW,DF",23.0,1.4,0,5.0,2.0,40.0,3.69,1.48,0.0,0.0,13.4,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Frosinone
972,Emanuele Terranova,it ITA,DF,31.0,1.0,0,,,,,,,,,,0,0,,,,,,Matches,Frosinone
973,Luca Matarese,it ITA,FW,20.0,0.4,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Frosinone
974,Joaquín Ardaiz,uy URU,FW,19.0,0.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Frosinone
975,Aleksandar Mitrović,rs SRB,FW,23.0,37.5,11,125.0,43.0,34.4,3.33,1.15,0.08,0.23,14.3,2.0,1,2,14.6,13.8,0.11,-3.6,-3.8,Matches,Fulham
976,Sergio Rico,es ESP,GK,24.0,32.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
977,Denis Odoi,be BEL,DF,30.0,31.1,1,12.0,2.0,16.7,0.39,0.06,0.08,0.5,17.7,0.0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches,Fulham
978,Calum Chambers,eng ENG,"MF,DF",23.0,30.8,2,35.0,12.0,34.3,1.14,0.39,0.06,0.17,19.0,0.0,0,0,2.2,2.2,0.06,-0.2,-0.2,Matches,Fulham
979,Ryan Sessegnon,eng ENG,"FW,DF",18.0,27.8,2,30.0,10.0,33.3,1.08,0.36,0.07,0.2,14.4,0.0,0,0,3.2,3.2,0.11,-1.2,-1.2,Matches,Fulham
980,Maxime Le Marchand,fr FRA,DF,28.0,27.2,0,7.0,0.0,0.0,0.26,0.0,0.0,,13.6,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,Fulham
981,Joe Bryan,eng ENG,DF,24.0,27.1,1,24.0,8.0,33.3,0.89,0.3,0.04,0.13,22.6,0.0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches,Fulham
982,Jean Seri,ci CIV,MF,27.0,26.9,1,20.0,6.0,30.0,0.74,0.22,0.05,0.17,25.7,3.0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches,Fulham
983,Tom Cairney,sco SCO,"MF,FW",27.0,26.3,1,25.0,5.0,20.0,0.95,0.19,0.04,0.2,22.4,0.0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches,Fulham
984,Tim Ream,us USA,DF,30.0,25.2,0,2.0,0.0,0.0,0.08,0.0,0.0,,23.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Fulham
985,Cyrus Christie,ie IRL,DF,25.0,23.7,1,15.0,6.0,40.0,0.63,0.25,0.07,0.17,21.3,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,Fulham
986,Andre-Frank Zambo Anguissa,cm CMR,MF,22.0,19.9,0,25.0,6.0,24.0,1.26,0.3,0.0,0.0,24.4,0.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,Fulham
987,André Schürrle,de GER,"FW,MF",27.0,19.1,6,58.0,18.0,31.0,3.03,0.94,0.1,0.33,21.8,4.0,0,0,3.4,3.4,0.06,2.6,2.6,Matches,Fulham
988,Ryan Babel,nl NED,FW,31.0,13.9,5,25.0,9.0,36.0,1.8,0.65,0.2,0.56,16.5,0.0,0,0,4.7,4.7,0.19,0.3,0.3,Matches,Fulham
989,Alfie Mawson,eng ENG,DF,24.0,13.4,0,3.0,1.0,33.3,0.22,0.07,0.0,0.0,7.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,Fulham
990,Luciano Vietto,ar ARG,"FW,MF",24.0,12.9,1,29.0,9.0,31.0,2.24,0.7,0.03,0.11,14.9,0.0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches,Fulham
991,Kevin McDonald,sco SCO,MF,29.0,10.3,0,5.0,0.0,0.0,0.48,0.0,0.0,,25.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Fulham
992,Timothy Fosu-Mensah,nl NED,DF,20.0,9.8,0,4.0,1.0,25.0,0.41,0.1,0.0,0.0,28.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,Fulham
993,Aboubakar Kamara,mr MTN,"FW,MF",23.0,9.7,5,25.0,12.0,48.0,2.58,1.24,0.16,0.33,18.5,0.0,1,2,3.7,2.2,0.11,-0.7,-0.2,Matches,Fulham
994,Marcus Bettinelli,eng ENG,GK,26.0,8.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
995,Floyd Ayité,tg TOG,"FW,MF",29.0,7.3,1,10.0,1.0,10.0,1.37,0.14,0.1,1.0,19.6,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Matches,Fulham
996,Stefan Johansen,no NOR,MF,27.0,5.6,0,3.0,1.0,33.3,0.53,0.18,0.0,0.0,32.4,1.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Fulham
997,Håvard Nordtveit,no NOR,DF,28.0,4.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
998,Ibrahima Cissé,gn GUI,"MF,FW",24.0,3.0,0,4.0,0.0,0.0,1.34,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
999,Neeskens Kebano,cd COD,"FW,MF",26.0,2.8,0,8.0,2.0,25.0,2.85,0.71,0.0,0.0,5.1,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,Fulham
1000,Fabricio,es ESP,GK,30.0,2.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
1001,Steven Sessegnon,eng ENG,DF,18.0,1.2,0,1.0,0.0,0.0,0.85,0.0,0.0,,,,0,0,,,,,,Matches,Fulham
1002,Luca de la Torre,us USA,MF,20.0,1.1,1,3.0,3.0,100.0,2.67,2.67,0.33,0.33,,,0,0,,,,,,Matches,Fulham
1003,Rui Fonte,pt POR,FW,28.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0,0,,,,,,Matches,Fulham
1004,Lazar Marković,rs SRB,FW,24.0,0.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
1005,Harvey Elliot,eng ENG,MF,15.0,0.3,0,1.0,1.0,100.0,3.0,3.0,0.0,0.0,15.0,0.0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches,Fulham
1006,Matt O'Riley,eng ENG,MF,17.0,0.1,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Fulham
1007,Domenico Criscito,it ITA,DF,31.0,35.1,2,30.0,5.0,16.7,0.88,0.15,0.03,0.2,27.5,5.0,1,1,1.7,0.9,0.03,0.3,0.1,Matches,Genoa
1008,Christian Kouamé,ci CIV,"FW,MF",20.0,35.1,4,86.0,25.0,29.1,2.52,0.73,0.05,0.16,16.2,0.0,0,0,6.9,6.9,0.08,-2.9,-2.9,Matches,Genoa
1009,Davide Biraschi,it ITA,DF,24.0,33.9,0,12.0,2.0,16.7,0.38,0.06,0.0,0.0,25.8,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,Genoa
1010,Ionuț Radu,ro ROU,GK,21.0,33.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
1011,Darko Lazović,rs SRB,"MF,DF",27.0,29.2,3,40.0,9.0,22.5,1.42,0.32,0.08,0.33,19.2,3.0,0,0,2.1,2.1,0.05,0.9,0.9,Matches,Genoa
1012,Daniel Bessa,it ITA,MF,25.0,28.0,1,32.0,14.0,43.8,1.18,0.52,0.03,0.07,17.8,1.0,0,0,2.7,2.7,0.09,-1.7,-1.7,Matches,Genoa
1013,Cristian Romero,ar ARG,DF,20.0,26.0,2,18.0,7.0,38.9,0.69,0.27,0.11,0.29,11.8,0.0,0,0,1.4,1.4,0.08,0.6,0.6,Matches,Genoa
1014,Ervin Zukanović,ba BIH,DF,31.0,24.1,0,17.0,6.0,35.3,0.78,0.28,0.0,0.0,16.7,3.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches,Genoa
1015,Krzysztof Piątek,pl POL,FW,23.0,19.7,19,72.0,29.0,40.3,4.07,1.64,0.15,0.38,14.3,1.0,4,4,9.8,8.3,0.12,3.2,2.7,Matches,Genoa
1016,Rômulo,it ITA,"MF,DF",31.0,17.3,1,13.0,3.0,23.1,0.87,0.2,0.0,0.0,22.1,1.0,1,1,1.6,0.8,0.06,-0.6,-0.8,Matches,Genoa
1017,Pedro Pereira,pt POR,"DF,MF",20.0,16.0,0,4.0,0.0,0.0,0.26,0.0,0.0,,26.7,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,Genoa
1018,Miguel Veloso,pt POR,MF,32.0,14.4,0,29.0,5.0,17.2,2.08,0.36,0.0,0.0,27.0,6.0,0,0,1.0,1.0,0.03,-1.0,-1.0,Matches,Genoa
1019,Oscar Hiljemark,se SWE,MF,26.0,14.3,1,13.0,5.0,38.5,0.98,0.38,0.08,0.2,17.9,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,Genoa
1020,Ivan Radovanović,rs SRB,MF,29.0,14.2,0,22.0,3.0,13.6,1.55,0.21,0.0,0.0,29.3,0.0,0,0,0.4,0.4,0.02,-0.4,-0.4,Matches,Genoa
1021,Goran Pandev,mk MKD,"FW,MF",35.0,14.0,4,28.0,10.0,35.7,2.25,0.8,0.14,0.4,14.8,0.0,0,0,2.8,2.8,0.1,1.2,1.2,Matches,Genoa
1022,Esteban Rolón,ar ARG,MF,23.0,12.8,0,8.0,1.0,12.5,0.69,0.09,0.0,0.0,13.5,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches,Genoa
1023,Lukas Lerager,dk DEN,MF,25.0,12.5,1,16.0,5.0,31.3,1.28,0.4,0.06,0.2,15.2,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches,Genoa
1024,Koray Günter,de GER,DF,23.0,9.6,0,3.0,0.0,0.0,0.32,0.0,0.0,,6.8,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,Genoa
1025,Antonio Sanabria,py PAR,FW,22.0,8.5,3,29.0,10.0,34.5,3.41,1.17,0.1,0.3,13.4,2.0,0,1,4.4,3.6,0.12,-1.4,-0.6,Matches,Genoa
1026,Sandro,br BRA,MF,29.0,8.1,0,7.0,1.0,14.3,0.89,0.13,0.0,0.0,19.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Genoa
1027,Nicolás Spolli,ar ARG,DF,35.0,6.6,0,4.0,1.0,25.0,0.67,0.17,0.0,0.0,10.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Genoa
1028,Federico Marchetti,it ITA,GK,35.0,6.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
1029,Gianluca Lapadula,pe PER,"FW,MF",28.0,5.8,2,24.0,5.0,20.8,5.35,1.11,0.04,0.2,14.5,1.0,1,1,2.7,2.7,0.11,-1.7,-1.7,Matches,Genoa
1030,Luca Mazzitelli,it ITA,"MF,FW",22.0,3.9,0,5.0,0.0,0.0,1.39,0.0,0.0,,16.3,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,Genoa
1031,Stefano Sturaro,it ITA,MF,25.0,2.4,1,3.0,1.0,33.3,1.27,0.42,0.33,1.0,23.6,0.0,0,0,0.1,0.1,0.04,0.9,0.9,Matches,Genoa
1032,Andrea Favilli,it ITA,"FW,MF",21.0,1.9,0,5.0,3.0,60.0,2.65,1.59,0.0,0.0,13.2,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,Genoa
1033,Iuri Medeiros,pt POR,"MF,FW",24.0,1.8,0,2.0,0.0,0.0,1.7,0.0,0.0,,20.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,Genoa
1034,Stephane Omeonga,be BEL,MF,22.0,1.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
1035,Lisandro López,ar ARG,DF,28.0,1.3,0,,,,,,,,,,0,0,,,,,,Matches,Genoa
1036,Giuseppe Pezzella,it ITA,DF,20.0,1.2,0,1.0,0.0,0.0,0.8,0.0,0.0,,27.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Genoa
1037,Jandrei,br BRA,GK,25.0,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
1038,Nicola Dalmonte,it ITA,"MF,FW",20.0,0.5,0,3.0,0.0,0.0,6.14,0.0,0.0,,14.4,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,Genoa
1039,Damián Suárez,uy URU,DF,30.0,41.2,0,21.0,2.0,9.5,0.51,0.05,0.0,0.0,29.3,3.0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches,getafe
1040,Nemanja Maksimović,rs SRB,MF,23.0,39.2,1,37.0,7.0,18.9,0.94,0.18,0.03,0.14,16.9,0.0,0,0,2.2,2.2,0.06,-1.2,-1.2,Matches,getafe
1041,David Soria,es ESP,GK,25.0,37.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1042,Djené,tg TOG,DF,26.0,36.1,0,14.0,1.0,7.1,0.39,0.03,0.0,0.0,14.7,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches,getafe
1043,Leandro Cabrera,uy URU,DF,27.0,34.7,2,23.0,8.0,34.8,0.66,0.23,0.09,0.25,11.0,0.0,0,0,1.9,1.9,0.1,0.1,0.1,Matches,getafe
1044,Mauro Arambarri,uy URU,MF,22.0,32.1,1,29.0,10.0,34.5,0.9,0.31,0.03,0.1,24.5,3.0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches,getafe
1045,Jorge Molina,es ESP,FW,36.0,30.9,16,59.0,23.0,39.0,1.91,0.74,0.24,0.61,12.2,0.0,2,2,11.4,9.9,0.2,2.6,2.1,Matches,getafe
1046,Jaime Mata,es ESP,"FW,MF",29.0,30.1,16,60.0,23.0,38.3,1.99,0.76,0.18,0.48,12.5,0.0,5,5,12.4,9.4,0.17,1.6,0.6,Matches,getafe
1047,Vitorino Antunes,pt POR,DF,31.0,26.2,1,31.0,6.0,19.4,1.18,0.23,0.03,0.17,26.8,4.0,0,0,0.9,0.9,0.03,0.1,0.1,Matches,getafe
1048,Francisco Portillo,es ESP,"MF,FW",28.0,26.0,2,10.0,6.0,60.0,0.38,0.23,0.2,0.33,15.0,0.0,0,0,0.7,0.7,0.09,0.3,0.3,Matches,getafe
1049,Bruno González,es ESP,DF,28.0,24.0,0,8.0,2.0,25.0,0.33,0.08,0.0,0.0,8.1,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,getafe
1050,Ángel Rodríguez,es ESP,FW,31.0,23.3,13,80.0,34.0,42.5,3.44,1.46,0.14,0.32,14.3,0.0,2,2,8.0,8.0,0.12,0.0,0.0,Matches,getafe
1051,Dimitri Foulquier,fr FRA,"MF,FW",25.0,23.1,3,14.0,5.0,35.7,0.61,0.22,0.21,0.6,15.0,0.0,0,0,1.1,1.1,0.09,1.9,1.9,Matches,getafe
1052,Mathías Olivera,uy URU,"DF,MF",20.0,11.2,0,7.0,4.0,57.1,0.63,0.36,0.0,0.0,17.5,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,getafe
1053,Amath,sn SEN,"MF,FW",22.0,11.1,1,14.0,6.0,42.9,1.26,0.54,0.07,0.17,17.5,0.0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches,getafe
1054,Sebastián Cristóforo,uy URU,"MF,FW",24.0,8.8,0,8.0,3.0,37.5,0.91,0.34,0.0,0.0,19.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,getafe
1055,Mathieu Flamini,fr FRA,MF,34.0,7.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1056,Leandro Chichizola,ar ARG,GK,28.0,7.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1057,Ignasi Miquel,es ESP,DF,25.0,6.5,0,2.0,0.0,0.0,0.31,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1058,Hugo Duro,es ESP,"MF,FW",18.0,6.3,0,8.0,0.0,0.0,1.27,0.0,0.0,,15.3,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,getafe
1059,Gaku Shibasaki,jp JPN,"MF,FW",26.0,5.6,0,7.0,2.0,28.6,1.26,0.36,0.0,0.0,23.0,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,getafe
