,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
1399,David Pereira da Costa,pt POR,"MF,FW",20-117,2.4,40.0,54.0,74.1,813.0,172.0,11.0,15.0,73.3,22.0,23.0,95.7,5.0,11.0,45.5,1,0.0,1.0,2.0,4.0,2.0,0.0,5.0,Matches,lens
1400,Manuel Perez,fr FRA,MF,29-356,1.4,40.0,46.0,87.0,771.0,158.0,18.0,20.0,90.0,16.0,17.0,94.1,6.0,8.0,75.0,0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,Matches,lens
1401,Aleksandar Radovanović,rs SRB,DF,27-172,1.0,30.0,42.0,71.4,721.0,182.0,3.0,6.0,50.0,19.0,23.0,82.6,7.0,11.0,63.6,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Matches,lens
1402,Cheick Traoré,ml MLI,DF,26-032,0.2,3.0,3.0,100.0,58.0,43.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1403,Adrien Louveau,fr FRA,"DF,MF",21-090,0.1,5.0,5.0,100.0,91.0,20.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1404,Ansou Sow,fr FRA,MF,20-358,0.1,1.0,2.0,50.0,9.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1405,Carlos Clerc,es ESP,DF,29-068,31.0,1182.0,1534.0,77.1,20744.0,8656.0,601.0,675.0,89.0,456.0,556.0,82.0,114.0,247.0,46.2,3,3.3,-0.3,22.0,86.0,34.0,15.0,140.0,Matches,Levante
1406,Aitor Fernández,es ESP,GK,29-362,29.3,678.0,897.0,75.6,18107.0,10719.0,141.0,142.0,99.3,293.0,297.0,98.7,223.0,437.0,51.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Matches,Levante
1407,José Luis Morales,es ESP,"FW,MF",33-281,29.2,445.0,648.0,68.7,7884.0,2081.0,209.0,258.0,81.0,170.0,240.0,70.8,53.0,103.0,51.5,5,3.4,-0.4,30.0,36.0,27.0,7.0,52.0,Matches,Levante
1408,Rúben Vezo,pt POR,DF,27-005,27.4,1012.0,1194.0,84.8,23818.0,8502.0,248.0,278.0,89.2,515.0,567.0,90.8,240.0,327.0,73.4,0,0.2,-0.2,3.0,92.0,5.0,0.0,87.0,Matches,Levante
1409,Mickael Malsa,mq MTQ,MF,25-200,26.2,1001.0,1173.0,85.3,19792.0,5313.0,395.0,431.0,91.6,437.0,497.0,87.9,159.0,223.0,71.3,0,0.3,-0.3,9.0,94.0,8.0,1.0,101.0,Matches,Levante
1410,Óscar Duarte,cr CRC,DF,31-331,25.0,847.0,970.0,87.3,19260.0,6184.0,201.0,215.0,93.5,449.0,475.0,94.5,185.0,262.0,70.6,0,0.2,-0.2,4.0,34.0,0.0,0.0,52.0,Matches,Levante
1411,Roger Martí,es ESP,FW,30-117,23.9,315.0,464.0,67.9,4881.0,1061.0,180.0,231.0,77.9,94.0,142.0,66.2,26.0,46.0,56.5,2,1.9,0.1,12.0,24.0,12.0,0.0,35.0,Matches,Levante
1412,Jorge de Frutos,es ESP,"MF,FW",24-069,22.6,390.0,568.0,68.7,6431.0,1966.0,201.0,255.0,78.8,142.0,197.0,72.1,37.0,84.0,44.0,9,4.8,2.2,31.0,25.0,21.0,7.0,49.0,Matches,Levante
1413,Gonzalo Melero,es ESP,"MF,FW",27-118,21.0,725.0,813.0,89.2,12102.0,3094.0,354.0,388.0,91.2,293.0,316.0,92.7,60.0,78.0,76.9,2,1.7,-0.7,19.0,67.0,11.0,1.0,73.0,Matches,Levante
1414,Sergio Postigo,es ESP,DF,32-177,20.8,661.0,771.0,85.7,14995.0,5887.0,166.0,174.0,95.4,342.0,367.0,93.2,149.0,221.0,67.4,0,0.0,0.0,1.0,56.0,2.0,0.0,50.0,Matches,Levante
1415,Jorge Miramón,es ESP,DF,31-332,19.9,729.0,932.0,78.2,13658.0,5767.0,313.0,357.0,87.7,322.0,379.0,85.0,89.0,167.0,53.3,3,1.0,1.0,13.0,45.0,26.0,13.0,73.0,Matches,Levante
1416,Enis Bardhi,mk MKD,"MF,FW",25-302,19.8,590.0,792.0,74.5,11549.0,3301.0,253.0,304.0,83.2,226.0,279.0,81.0,101.0,175.0,57.7,2,1.0,1.0,18.0,52.0,27.0,11.0,74.0,Matches,Levante
1417,Rubén Rochina,es ESP,MF,30-038,19.5,589.0,813.0,72.4,12985.0,3773.0,223.0,263.0,84.8,214.0,267.0,80.1,139.0,252.0,55.2,2,2.1,-1.1,16.0,73.0,29.0,6.0,83.0,Matches,Levante
1418,Dani Gómez,es ESP,FW,22-274,19.2,215.0,289.0,74.4,2958.0,586.0,135.0,159.0,84.9,57.0,74.0,77.0,11.0,20.0,55.0,1,0.7,0.3,11.0,11.0,10.0,3.0,18.0,Matches,Levante
1419,Nemanja Radoja,rs SRB,MF,28-083,17.9,603.0,683.0,88.3,11543.0,2491.0,245.0,273.0,89.7,263.0,286.0,92.0,85.0,109.0,78.0,2,0.3,1.7,3.0,43.0,8.0,2.0,52.0,Matches,Levante
1420,Son,es ESP,"DF,MF",27-031,16.1,430.0,571.0,75.3,8058.0,2824.0,184.0,220.0,83.6,179.0,213.0,84.0,59.0,105.0,56.2,0,0.8,-0.8,13.0,20.0,22.0,12.0,54.0,Matches,Levante
1421,Rober,es ESP,"DF,MF",26-073,12.4,485.0,581.0,83.5,10627.0,3548.0,158.0,172.0,91.9,223.0,249.0,89.6,99.0,146.0,67.8,1,0.7,0.3,3.0,33.0,1.0,0.0,35.0,Matches,Levante
1422,Coke,es ESP,DF,34-004,12.3,301.0,374.0,80.5,5816.0,2139.0,120.0,138.0,87.0,137.0,157.0,87.3,43.0,67.0,64.2,1,0.1,-0.1,3.0,16.0,7.0,0.0,33.0,Matches,Levante
1423,Sergio León,es ESP,FW,32-114,12.1,90.0,127.0,70.9,1262.0,188.0,55.0,67.0,82.1,29.0,35.0,82.9,4.0,11.0,36.4,0,0.3,-0.3,6.0,6.0,3.0,0.0,9.0,Matches,Levante
1424,Toño,es ESP,DF,31-174,11.5,259.0,320.0,80.9,4223.0,1774.0,144.0,157.0,91.7,94.0,109.0,86.2,18.0,40.0,45.0,1,0.0,0.0,1.0,15.0,4.0,1.0,25.0,Matches,Levante
1425,Nikola Vukčević,me MNE,MF,29-138,10.5,274.0,318.0,86.2,5179.0,1010.0,116.0,123.0,94.3,120.0,134.0,89.6,36.0,55.0,65.5,0,0.2,-0.2,5.0,17.0,2.0,1.0,15.0,Matches,Levante
1426,Cárdenas,es ESP,GK,24-033,9.7,96.0,130.0,73.8,2545.0,1480.0,29.0,29.0,100.0,35.0,37.0,94.6,31.0,62.0,50.0,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Matches,Levante
1427,José Campaña,es ESP,MF,27-334,8.3,387.0,504.0,76.8,6912.0,2652.0,185.0,216.0,85.6,144.0,173.0,83.2,48.0,92.0,52.2,2,1.4,0.6,12.0,44.0,22.0,4.0,64.0,Matches,Levante
1428,Koke Vegas,es ESP,GK,25-215,2.0,19.0,29.0,65.5,428.0,271.0,7.0,7.0,100.0,8.0,9.0,88.9,3.0,12.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante
1429,Giorgi Kochorashvili,ge GEO,MF,21-305,1.3,2.0,3.0,66.7,24.0,11.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Levante
1430,Cheick Doukouré,ci CIV,MF,28-231,0.9,35.0,40.0,87.5,747.0,96.0,11.0,12.0,91.7,15.0,18.0,83.3,8.0,9.0,88.9,0,0.1,-0.1,1.0,3.0,0.0,0.0,1.0,Matches,Levante
1431,Alfredo Pedraza,es ESP,DF,20-131,0.5,,,,,,,,,,,,,,,0,,,,,,,,Matches,Levante
1432,Edgar Sevikyan,ru RUS,MF,19-265,0.4,3.0,5.0,60.0,35.0,3.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante
1433,Edmond Tapsoba,bf BFA,"DF,MF",22-078,33.8,2624.0,2889.0,90.8,61452.0,16861.0,560.0,599.0,93.5,1444.0,1525.0,94.7,606.0,731.0,82.9,0,0.7,-0.7,5.0,152.0,11.0,0.0,146.0,Matches,Leverkusen
1434,Lukáš Hrádecký,fi FIN,GK,31-148,32.8,1085.0,1406.0,77.2,30264.0,18742.0,164.0,164.0,100.0,545.0,552.0,98.7,371.0,682.0,54.4,0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,Matches,Leverkusen
1435,Moussa Diaby,fr FRA,"FW,MF",21-288,32.3,820.0,1061.0,77.3,14184.0,2564.0,410.0,473.0,86.7,313.0,377.0,83.0,82.0,154.0,53.2,12,7.7,4.3,45.0,32.0,40.0,20.0,56.0,Matches,Leverkusen
1436,Leon Bailey,jm JAM,"FW,MF",23-255,30.3,759.0,1087.0,69.8,13547.0,3048.0,406.0,476.0,85.3,222.0,319.0,69.6,110.0,220.0,50.0,9,6.6,2.4,54.0,32.0,40.0,14.0,68.0,Matches,Leverkusen
1437,Florian Wirtz,de GER,MF,17-353,27.8,879.0,1106.0,79.5,14081.0,3532.0,481.0,553.0,87.0,297.0,364.0,81.6,74.0,121.0,61.2,8,5.1,2.9,53.0,88.0,31.0,4.0,97.0,Matches,Leverkusen
1438,Jonathan Tah,de GER,DF,25-069,27.6,2009.0,2202.0,91.2,45521.0,11106.0,434.0,467.0,92.9,1171.0,1229.0,95.3,396.0,484.0,81.8,1,0.2,0.8,3.0,130.0,5.0,0.0,127.0,Matches,Leverkusen
1439,Nadiem Amiri,de GER,"MF,FW",24-176,26.9,1149.0,1383.0,83.1,21353.0,4620.0,500.0,556.0,89.9,465.0,520.0,89.4,161.0,252.0,63.9,9,4.1,3.9,49.0,101.0,31.0,5.0,108.0,Matches,Leverkusen
1440,Kerem Demirbay,de GER,MF,27-292,23.8,1081.0,1337.0,80.9,21137.0,6017.0,453.0,502.0,90.2,432.0,501.0,86.2,180.0,292.0,61.6,9,3.5,1.5,41.0,121.0,26.0,7.0,127.0,Matches,Leverkusen
1441,Patrik Schick,cz CZE,FW,25-087,22.4,286.0,405.0,70.6,3864.0,590.0,171.0,226.0,75.7,87.0,127.0,68.5,9.0,13.0,69.2,2,2.7,-0.7,22.0,14.0,2.0,0.0,17.0,Matches,Leverkusen
1442,Wendell,br BRA,DF,27-275,21.5,1400.0,1607.0,87.1,25118.0,6754.0,616.0,659.0,93.5,632.0,696.0,90.8,138.0,204.0,67.6,1,0.9,0.1,8.0,91.0,20.0,6.0,119.0,Matches,Leverkusen
1443,Charles Aránguiz,cl CHI,MF,32-004,19.8,917.0,1069.0,85.8,16694.0,4937.0,382.0,422.0,90.5,412.0,449.0,91.8,105.0,160.0,65.6,0,0.8,-0.8,15.0,93.0,16.0,0.0,94.0,Matches,Leverkusen
1444,Daley Sinkgraven,nl NED,"MF,DF",25-291,19.7,1082.0,1308.0,82.7,21346.0,6266.0,404.0,451.0,89.6,496.0,557.0,89.0,168.0,253.0,66.4,3,0.9,0.1,14.0,88.0,17.0,2.0,75.0,Matches,Leverkusen
1445,Lucas Alario,ar ARG,FW,28-195,18.7,267.0,355.0,75.2,3773.0,348.0,159.0,194.0,82.0,78.0,106.0,73.6,17.0,26.0,65.4,3,0.7,1.3,12.0,14.0,4.0,0.0,8.0,Matches,Leverkusen
1446,Aleksandar Dragović,at AUT,DF,30-046,17.1,1281.0,1458.0,87.9,28072.0,7770.0,371.0,407.0,91.2,640.0,698.0,91.7,259.0,330.0,78.5,1,0.5,-0.5,8.0,103.0,6.0,1.0,92.0,Matches,Leverkusen
1447,Julian Baumgartlinger,at AUT,MF,33-109,16.8,768.0,875.0,87.8,14458.0,2991.0,327.0,353.0,92.6,307.0,337.0,91.1,120.0,157.0,76.4,1,0.3,0.7,9.0,66.0,8.0,1.0,71.0,Matches,Leverkusen
1448,Lars Bender,de GER,"DF,MF",31-359,14.2,722.0,864.0,83.6,13676.0,4308.0,290.0,327.0,88.7,302.0,350.0,86.3,113.0,147.0,76.9,2,0.5,1.5,8.0,51.0,13.0,2.0,68.0,Matches,Leverkusen
1449,Sven Bender,de GER,DF,31-359,13.7,908.0,988.0,91.9,19863.0,4927.0,199.0,214.0,93.0,556.0,588.0,94.6,148.0,179.0,82.7,0,0.3,-0.3,3.0,33.0,3.0,2.0,45.0,Matches,Leverkusen
1450,Karim Bellarabi,de GER,"FW,DF",31-013,11.0,262.0,388.0,67.5,4510.0,1112.0,141.0,178.0,79.2,91.0,132.0,68.9,29.0,61.0,47.5,2,2.1,-1.1,13.0,13.0,14.0,6.0,24.0,Matches,Leverkusen
1451,Exequiel Palacios,ar ARG,MF,22-198,7.0,333.0,382.0,87.2,5646.0,1539.0,172.0,187.0,92.0,121.0,136.0,89.0,34.0,47.0,72.3,1,0.1,0.9,5.0,32.0,6.0,1.0,33.0,Matches,Leverkusen
1452,Jeremie Frimpong,nl NED,DF,20-132,6.8,284.0,350.0,81.1,4589.0,1353.0,152.0,171.0,88.9,107.0,124.0,86.3,21.0,42.0,50.0,1,1.1,-0.1,7.0,18.0,9.0,5.0,29.0,Matches,Leverkusen
1453,Timothy Fosu-Mensah,nl NED,DF,23-109,5.9,304.0,352.0,86.4,5677.0,2013.0,130.0,135.0,96.3,137.0,152.0,90.1,35.0,58.0,60.3,0,0.1,-0.1,3.0,30.0,6.0,2.0,29.0,Matches,Leverkusen
1454,Tin Jedvaj,hr CRO,DF,25-144,5.4,387.0,452.0,85.6,7929.0,2681.0,133.0,143.0,93.0,193.0,218.0,88.5,58.0,75.0,77.3,1,0.2,0.8,3.0,48.0,6.0,3.0,31.0,Matches,Leverkusen
1455,Demarai Gray,eng ENG,"FW,DF",24-297,4.6,114.0,172.0,66.3,2260.0,506.0,52.0,65.0,80.0,44.0,59.0,74.6,17.0,40.0,42.5,2,1.4,0.6,10.0,6.0,6.0,5.0,9.0,Matches,Leverkusen
1456,Niklas Lomb,de GER,GK,27-267,4.5,162.0,212.0,76.4,4373.0,2939.0,38.0,38.0,100.0,80.0,80.0,100.0,44.0,94.0,46.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1457,Lennart Grill,de GER,GK,22-086,4.0,144.0,161.0,89.4,3340.0,1883.0,29.0,29.0,100.0,90.0,91.0,98.9,25.0,41.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1458,Mitchell Weiser,de GER,DF,27-000,2.5,177.0,210.0,84.3,2795.0,914.0,102.0,113.0,90.3,59.0,67.0,88.1,12.0,23.0,52.2,0,0.0,0.0,0.0,18.0,3.0,0.0,13.0,Matches,Leverkusen
1459,Santiago Arias,co COL,DF,29-098,1.0,47.0,55.0,85.5,915.0,324.0,17.0,21.0,81.0,25.0,28.0,89.3,5.0,6.0,83.3,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Matches,Leverkusen
1460,Emrehan Gedikli,de GER,"FW,MF",17-361,0.9,19.0,23.0,82.6,336.0,45.0,10.0,11.0,90.9,6.0,7.0,85.7,3.0,4.0,75.0,0,0.2,-0.2,3.0,4.0,0.0,0.0,2.0,Matches,Leverkusen
1461,Cem Türkmen,de GER,MF,19-023,0.5,41.0,47.0,87.2,669.0,133.0,22.0,24.0,91.7,15.0,17.0,88.2,4.0,6.0,66.7,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches,Leverkusen
1462,Samed Onur,tr TUR,MF,18-280,0.3,14.0,16.0,87.5,180.0,52.0,9.0,11.0,81.8,5.0,5.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1463,Joel Pohjanpalo,fi FIN,MF,26-220,0.1,2.0,2.0,100.0,37.0,0.0,0.0,0.0,,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1464,Mike Maignan,fr FRA,GK,25-155,45.0,882.0,1226.0,71.9,25671.0,15866.0,178.0,178.0,100.0,403.0,407.0,99.0,289.0,628.0,46.0,0,0.0,0.0,1.0,15.0,2.0,0.0,5.0,Matches,lille
1465,Sven Botman,nl NED,DF,21-110,42.2,2349.0,2690.0,87.3,50523.0,18488.0,731.0,782.0,93.5,1188.0,1292.0,92.0,415.0,579.0,71.7,1,0.4,0.6,6.0,184.0,8.0,1.0,181.0,Matches,lille
1466,José Fonte,pt POR,DF,37-131,39.0,2138.0,2387.0,89.6,46366.0,13806.0,629.0,683.0,92.1,1062.0,1130.0,94.0,427.0,537.0,79.5,0,0.4,-0.4,10.0,119.0,7.0,3.0,119.0,Matches,lille
1467,Jonathan Bamba,fr FRA,MF,25-037,38.2,1436.0,1832.0,78.4,24184.0,6508.0,754.0,843.0,89.4,501.0,611.0,82.0,139.0,277.0,50.2,9,5.4,3.6,69.0,126.0,50.0,11.0,139.0,Matches,lille
1468,Benjamin André,fr FRA,MF,30-272,34.8,1745.0,2057.0,84.8,30637.0,7816.0,828.0,916.0,90.4,666.0,765.0,87.1,206.0,275.0,74.9,1,1.4,-0.4,23.0,211.0,12.0,3.0,184.0,Matches,lille
1469,Jonathan David,ca CAN,FW,21-108,31.1,510.0,661.0,77.2,7073.0,1101.0,304.0,370.0,82.2,156.0,192.0,81.3,22.0,31.0,71.0,4,3.4,-0.4,38.0,27.0,18.0,1.0,37.0,Matches,lille
1470,Jonathan Ikone,fr FRA,MF,23-000,29.3,699.0,878.0,79.6,11996.0,2494.0,344.0,416.0,82.7,259.0,315.0,82.2,76.0,100.0,76.0,7,3.0,4.0,26.0,53.0,29.0,2.0,78.0,Matches,lille
1471,Zeki Çelik,tr TUR,DF,24-074,28.4,1278.0,1634.0,78.2,21845.0,9259.0,628.0,698.0,90.0,507.0,617.0,82.2,120.0,240.0,50.0,2,2.6,-0.6,25.0,96.0,27.0,13.0,121.0,Matches,lille
1472,Boubakary Soumaré,fr FRA,MF,22-064,25.8,1343.0,1563.0,85.9,26252.0,6740.0,529.0,604.0,87.6,594.0,670.0,88.7,198.0,261.0,75.9,1,1.5,-0.5,16.0,184.0,9.0,2.0,153.0,Matches,lille
1473,Reinildo Mandava,mz MOZ,DF,27-101,23.8,1132.0,1416.0,79.9,18857.0,6391.0,580.0,635.0,91.3,449.0,536.0,83.8,83.0,189.0,43.9,0,1.3,-1.3,15.0,81.0,26.0,13.0,91.0,Matches,lille
1474,Domagoj Bradarić,hr CRO,DF,21-143,22.7,1036.0,1294.0,80.1,17231.0,5216.0,527.0,581.0,90.7,418.0,499.0,83.8,78.0,177.0,44.1,3,1.8,1.2,17.0,58.0,17.0,9.0,67.0,Matches,lille
1475,Burak Yılmaz,tr TUR,FW,35-291,21.5,385.0,506.0,76.1,5826.0,818.0,227.0,272.0,83.5,119.0,152.0,78.3,28.0,43.0,65.1,5,3.7,1.3,25.0,16.0,6.0,0.0,24.0,Matches,lille
1476,Luiz Araújo,br BRA,MF,24-334,20.1,497.0,653.0,76.1,9624.0,2591.0,209.0,259.0,80.7,204.0,247.0,82.6,75.0,113.0,66.4,2,2.8,-0.8,27.0,52.0,26.0,5.0,76.0,Matches,lille
1477,Xeka,pt POR,MF,26-173,19.8,888.0,1004.0,88.4,16907.0,3751.0,363.0,392.0,92.6,391.0,423.0,92.4,116.0,152.0,76.3,2,2.4,-0.4,19.0,98.0,10.0,0.0,75.0,Matches,lille
1478,Yusuf Yazıcı,tr TUR,"FW,MF",24-093,19.7,449.0,697.0,64.4,8104.0,2691.0,233.0,282.0,82.6,128.0,192.0,66.7,71.0,178.0,39.9,6,7.3,-1.3,63.0,38.0,22.0,1.0,55.0,Matches,lille
1479,Renato Sanches,pt POR,MF,23-257,17.1,930.0,1108.0,83.9,20007.0,4676.0,354.0,395.0,89.6,360.0,408.0,88.2,194.0,265.0,73.2,3,1.3,0.7,18.0,120.0,12.0,1.0,108.0,Matches,lille
1480,Timothy Weah,us USA,"MF,FW",21-069,14.8,289.0,385.0,75.1,4206.0,1029.0,159.0,181.0,87.8,104.0,143.0,72.7,10.0,27.0,37.0,1,1.5,-0.5,8.0,23.0,5.0,1.0,25.0,Matches,lille
1481,Tiago Djaló,pt POR,DF,21-023,14.7,715.0,827.0,86.5,14152.0,4533.0,278.0,302.0,92.1,308.0,344.0,89.5,117.0,156.0,75.0,0,0.2,-0.2,2.0,59.0,3.0,1.0,44.0,Matches,lille
1482,Jérémy Pied,fr FRA,DF,32-068,7.4,320.0,404.0,79.2,6149.0,2769.0,137.0,153.0,89.5,134.0,168.0,79.8,45.0,72.0,62.5,1,0.3,-0.3,4.0,32.0,7.0,5.0,54.0,Matches,lille
1483,Isaac Lihadji,fr FRA,"MF,FW",19-022,4.6,103.0,150.0,68.7,1777.0,654.0,58.0,69.0,84.1,33.0,52.0,63.5,10.0,19.0,52.6,1,0.8,0.2,5.0,12.0,4.0,0.0,17.0,Matches,lille
1484,Adama Soumaoro,fr FRA,DF,28-318,2.8,206.0,215.0,95.8,4749.0,1193.0,41.0,45.0,91.1,119.0,121.0,98.3,43.0,46.0,93.5,1,0.0,1.0,0.0,5.0,0.0,0.0,4.0,Matches,lille
1485,Orestis Karnezis,gr GRE,GK,35-295,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,lille
1486,Aguibou Camara,gn GUI,FW,19-347,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,lille
1487,Cheikh Niasse,sn SEN,DF,21-103,0.8,38.0,44.0,86.4,621.0,216.0,18.0,20.0,90.0,18.0,18.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Matches,lille
1488,Andrew Robertson,sco SCO,DF,27-056,43.3,2792.0,3486.0,80.1,51363.0,17719.0,1196.0,1350.0,88.6,1286.0,1481.0,86.8,284.0,554.0,51.3,5,7.0,-2.0,67.0,191.0,65.0,24.0,278.0,Matches,Liverpool
1489,Mohamed Salah,eg EGY,FW,28-325,41.7,1142.0,1393.0,82.0,17350.0,4173.0,673.0,741.0,90.8,369.0,452.0,81.6,67.0,109.0,61.5,4,5.6,-1.6,50.0,64.0,74.0,10.0,151.0,Matches,Liverpool
1490,Georginio Wijnaldum,nl NED,MF,30-176,39.8,1811.0,1950.0,92.9,31213.0,5887.0,857.0,911.0,94.1,758.0,804.0,94.3,162.0,184.0,88.0,0,1.5,-1.5,20.0,154.0,19.0,1.0,110.0,Matches,Liverpool
1491,Trent Alexander-Arnold,eng ENG,DF,22-211,37.6,2376.0,3191.0,74.5,51444.0,21226.0,836.0,951.0,87.9,1056.0,1280.0,82.5,466.0,867.0,53.7,7,8.7,-1.7,71.0,238.0,107.0,26.0,314.0,Matches,Liverpool
1492,Sadio Mané,sn SEN,FW,29-026,37.5,843.0,1137.0,74.1,14372.0,3051.0,421.0,528.0,79.7,301.0,386.0,78.0,97.0,139.0,69.8,6,5.3,0.7,50.0,45.0,61.0,8.0,105.0,Matches,Liverpool
1493,Alisson,br BRA,GK,28-216,37.3,1038.0,1220.0,85.1,27800.0,14701.0,156.0,156.0,100.0,551.0,560.0,98.4,325.0,497.0,65.4,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,Matches,Liverpool
1494,Fabinho,br BRA,MF,27-195,33.5,1965.0,2165.0,90.8,41078.0,10819.0,576.0,620.0,92.9,1061.0,1121.0,94.6,308.0,396.0,77.8,0,0.8,-0.8,5.0,113.0,8.0,1.0,106.0,Matches,Liverpool
1495,Roberto Firmino,br BRA,FW,29-216,33.3,1006.0,1265.0,79.5,15071.0,3678.0,580.0,676.0,85.8,327.0,409.0,80.0,61.0,89.0,68.5,7,5.7,-0.7,41.0,78.0,36.0,0.0,119.0,Matches,Liverpool
1496,Jordan Henderson,eng ENG,"MF,DF",30-323,23.5,1830.0,2112.0,86.6,38255.0,10075.0,598.0,652.0,91.7,904.0,960.0,94.2,309.0,459.0,67.3,1,1.6,-0.6,18.0,233.0,37.0,2.0,175.0,Matches,Liverpool
1497,Curtis Jones,eng ENG,MF,20-096,20.8,1061.0,1161.0,91.4,17890.0,3845.0,517.0,548.0,94.3,423.0,451.0,93.8,103.0,126.0,81.7,4,2.0,1.0,16.0,116.0,26.0,2.0,86.0,Matches,Liverpool
1498,Thiago Alcántara,es ESP,MF,30-025,19.5,1308.0,1467.0,89.2,27290.0,6936.0,451.0,492.0,91.7,610.0,662.0,92.1,231.0,281.0,82.2,0,1.7,-1.7,24.0,180.0,18.0,1.0,165.0,Matches,Liverpool
1499,James Milner,eng ENG,MF,35-122,19.4,959.0,1142.0,84.0,18293.0,5435.0,408.0,449.0,90.9,404.0,452.0,89.4,137.0,193.0,71.0,1,1.4,-0.4,15.0,95.0,32.0,6.0,112.0,Matches,Liverpool
1500,Diogo Jota,pt POR,FW,24-153,17.9,436.0,596.0,73.2,6872.0,1588.0,249.0,307.0,81.1,140.0,190.0,73.7,37.0,61.0,60.7,1,2.4,-1.4,17.0,41.0,15.0,0.0,56.0,Matches,Liverpool
1501,Nathaniel Phillips,eng ENG,DF,24-046,14.2,833.0,954.0,87.3,17982.0,5650.0,226.0,246.0,91.9,464.0,493.0,94.1,139.0,206.0,67.5,0,0.3,-0.3,5.0,77.0,3.0,0.0,70.0,Matches,Liverpool
1502,Ozan Kabak,tr TUR,DF,21-042,12.4,668.0,746.0,89.5,13590.0,3837.0,225.0,241.0,93.4,347.0,362.0,95.9,93.0,139.0,66.9,0,0.2,-0.2,1.0,24.0,0.0,0.0,25.0,Matches,Liverpool
1503,Joe Gomez,eng ENG,DF,23-348,11.2,666.0,752.0,88.6,15562.0,4118.0,143.0,156.0,91.7,379.0,402.0,94.3,139.0,185.0,75.1,1,0.1,0.9,2.0,36.0,1.0,0.0,45.0,Matches,Liverpool
1504,Rhys Williams,eng ENG,DF,20-092,10.1,381.0,424.0,89.9,8548.0,2355.0,93.0,108.0,86.1,207.0,218.0,95.0,81.0,95.0,85.3,0,0.2,-0.2,1.0,13.0,1.0,0.0,10.0,Matches,Liverpool
1505,Joël Matip,cm CMR,DF,29-271,9.6,571.0,650.0,87.8,12718.0,3262.0,144.0,158.0,91.1,315.0,333.0,94.6,108.0,152.0,71.1,2,1.0,1.0,2.0,39.0,1.0,0.0,23.0,Matches,Liverpool
1506,Xherdan Shaqiri,ch SUI,"MF,FW",29-208,8.9,397.0,485.0,81.9,7002.0,1784.0,181.0,203.0,89.2,152.0,177.0,85.9,50.0,77.0,64.9,4,3.4,-1.4,20.0,29.0,30.0,5.0,43.0,Matches,Liverpool
1507,Takumi Minamino,jp JPN,"FW,MF",26-110,8.7,168.0,211.0,79.6,2475.0,491.0,101.0,115.0,87.8,57.0,71.0,80.3,7.0,17.0,41.2,2,0.2,-0.2,2.0,12.0,5.0,1.0,9.0,Matches,Liverpool
1508,Neco Williams,wal WAL,DF,20-023,8.5,271.0,357.0,75.9,5135.0,1827.0,120.0,131.0,91.6,105.0,122.0,86.1,39.0,78.0,50.0,1,0.9,0.1,5.0,16.0,3.0,3.0,33.0,Matches,Liverpool
1509,Naby Keïta,gn GUI,MF,26-085,8.3,383.0,440.0,87.0,6476.0,1461.0,176.0,204.0,86.3,165.0,175.0,94.3,31.0,40.0,77.5,0,1.2,-1.2,9.0,38.0,12.0,1.0,37.0,Matches,Liverpool
