,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
766,Alexander Meier,de GER,FW,34.0,1,0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.5,0.0,22.5,22.5,22.5,0.1,0.1,0.0,0.1,2.66,0.0,2.66,2.66,2.66,Matches,Eintracht Frankfurt
767,Deji Beyreuther,de GER,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Eintracht Frankfurt
768,Max Besuschkow,de GER,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Eintracht Frankfurt
769,Jan Zimmermann,de GER,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Eintracht Frankfurt
770,Gerard Moreno,es ESP,FW,25.0,44,43,3883.0,43.1,19.0,2.0,17.0,2.0,3.0,6.0,0.0,0.44,0.05,0.49,0.39,0.44,16.0,14.4,3.7,18.1,0.42,0.1,0.52,0.38,0.48,Matches,espanyol
771,David López,es ESP,"DF,MF",27.0,43,43,3870.0,43.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.02,0.0,0.02,0.02,0.02,1.4,1.4,0.5,1.8,0.04,0.01,0.05,0.04,0.05,Matches,espanyol
772,Aarón Martín,es ESP,DF,20.0,35,33,2994.0,33.3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,4.0,4.1,0.01,0.13,0.13,0.01,0.13,Matches,espanyol
773,Sergi Darder,es ESP,MF,23.0,40,34,2926.0,32.5,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.03,0.06,0.09,0.03,0.09,1.4,1.4,2.6,3.9,0.04,0.08,0.13,0.04,0.13,Matches,espanyol
774,Léo Baptistão,br BRA,"FW,MF",24.0,40,32,2865.0,31.8,9.0,3.0,9.0,0.0,0.0,4.0,0.0,0.28,0.09,0.38,0.28,0.38,10.3,10.3,3.7,14.0,0.35,0.12,0.47,0.35,0.47,Matches,espanyol
775,Víctor Sánchez,es ESP,"DF,MF",29.0,33,32,2717.0,30.2,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.07,0.07,0.0,0.07,0.6,0.6,0.5,1.2,0.02,0.02,0.04,0.02,0.04,Matches,espanyol
776,Pau López,es ESP,GK,22.0,29,28,2568.0,28.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,espanyol
777,Mario Hermoso,es ESP,DF,22.0,24,24,2108.0,23.4,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.3,1.3,0.05,0.01,0.06,0.05,0.06,Matches,espanyol
778,Sergio García,es ESP,"FW,MF",34.0,38,16,1860.0,20.7,3.0,5.0,3.0,0.0,0.0,5.0,0.0,0.15,0.24,0.39,0.15,0.39,4.4,4.4,2.8,7.3,0.24,0.16,0.4,0.24,0.4,Matches,espanyol
779,Pablo Piatti,ar ARG,"MF,FW",28.0,31,23,1798.0,20.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.1,0.25,0.35,0.05,0.3,3.5,2.7,3.5,6.2,0.18,0.18,0.36,0.14,0.32,Matches,espanyol
780,Esteban Granero,es ESP,"MF,FW",30.0,31,17,1720.0,19.1,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.1,0.16,0.26,0.1,0.26,0.6,0.6,1.4,2.0,0.05,0.1,0.15,0.05,0.15,Matches,espanyol
781,José Manuel Jurado,es ESP,"MF,FW",31.0,31,22,1671.0,18.6,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,0.8,0.8,1.3,2.1,0.05,0.08,0.13,0.05,0.13,Matches,espanyol
782,Javi Fuego,es ESP,MF,33.0,20,20,1590.0,17.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches,espanyol
783,Marc Navarro,es ESP,DF,22.0,24,14,1477.0,16.4,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.06,0.18,0.24,0.06,0.24,1.0,1.0,0.9,1.9,0.08,0.07,0.15,0.08,0.15,Matches,espanyol
784,Naldo,br BRA,DF,28.0,17,16,1460.0,16.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches,espanyol
785,Diego López,es ESP,GK,35.0,16,16,1392.0,15.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
786,Óscar Duarte,cr CRC,DF,28.0,13,13,1156.0,12.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,espanyol
787,Dídac Vilà,es ESP,"DF,MF",28.0,19,11,1128.0,12.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.7,2.1,0.06,0.21,0.27,0.06,0.27,Matches,espanyol
788,Carlos Sánchez,co COL,MF,31.0,14,13,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.01,0.04,0.04,0.01,0.04,Matches,espanyol
789,Javi López,es ESP,DF,31.0,15,13,1036.0,11.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.05,0.06,0.01,0.06,Matches,espanyol
790,Óscar Melendo,es ESP,"MF,FW",19.0,23,7,857.0,9.5,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.11,0.21,0.32,0.11,0.32,0.5,0.5,0.8,1.3,0.07,0.1,0.17,0.07,0.17,Matches,espanyol
791,Papakouli Diop,sn SEN,MF,31.0,7,5,406.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.03,0.02,0.03,Matches,espanyol
792,Marc Roca,es ESP,MF,20.0,9,3,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.04,0.01,0.06,0.04,0.06,Matches,espanyol
793,Hernán Pérez,py PAR,MF,28.0,5,2,209.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches,espanyol
794,Sergio Sánchez,es ESP,DF,31.0,3,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches,espanyol
795,Álvaro Vázquez,es ESP,FW,26.0,2,2,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,espanyol
796,Eduardo Frías Molleda,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,espanyol
797,Adrián López,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,espanyol
798,Jordan Pickford,eng ENG,GK,23.0,43,43,3870.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Everton
799,Michael Keane,eng ENG,DF,24.0,34,33,2920.0,32.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,0.5,1.6,0.04,0.02,0.06,0.04,0.06,Matches,Everton
800,Idrissa Gana Gueye,sn SEN,MF,27.0,35,34,2858.0,31.8,2.0,1.0,2.0,0.0,0.0,7.0,2.0,0.06,0.03,0.09,0.06,0.09,1.5,1.5,1.1,2.6,0.05,0.04,0.08,0.05,0.08,Matches,Everton
801,Gylfi Sigurðsson,is ISL,"MF,FW",27.0,32,29,2652.0,29.5,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.17,0.17,0.34,0.17,0.34,3.1,3.1,4.0,7.0,0.12,0.16,0.28,0.12,0.28,Matches,Everton
802,Wayne Rooney,eng ENG,"MF,FW",31.0,36,32,2645.0,29.4,11.0,2.0,8.0,3.0,6.0,6.0,0.0,0.37,0.07,0.44,0.27,0.34,8.5,3.8,2.5,6.3,0.34,0.1,0.44,0.15,0.25,Matches,Everton
803,Morgan Schneiderlin,fr FRA,MF,27.0,36,30,2603.0,28.9,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,Matches,Everton
804,Ashley Williams,wal WAL,DF,32.0,30,26,2374.0,26.4,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.08,0.0,0.08,0.08,0.08,0.7,0.7,0.0,0.8,0.04,0.0,0.04,0.04,0.04,Matches,Everton
805,Phil Jagielka,eng ENG,DF,34.0,28,26,2335.0,25.9,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.5,0.5,0.0,0.5,0.02,0.0,0.02,0.02,0.02,Matches,Everton
806,Tom Davies,eng ENG,MF,19.0,39,25,2332.0,25.9,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.08,0.08,0.15,0.08,0.15,1.3,1.3,0.7,2.0,0.06,0.03,0.09,0.06,0.09,Matches,Everton
807,Dominic Calvert-Lewin,eng ENG,"FW,MF",20.0,40,22,2284.0,25.4,7.0,6.0,7.0,0.0,0.0,5.0,0.0,0.28,0.24,0.51,0.28,0.51,4.6,4.5,1.7,6.2,0.22,0.08,0.3,0.21,0.3,Matches,Everton
808,Leighton Baines,eng ENG,DF,32.0,25,25,2179.0,24.2,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.08,0.12,0.21,0.0,0.12,2.0,0.5,2.0,2.5,0.1,0.09,0.19,0.02,0.12,Matches,Everton
809,Cuco Martina,cw CUW,DF,27.0,25,24,2143.0,23.8,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,1.0,1.2,0.01,0.05,0.06,0.01,0.06,Matches,Everton
810,Jonjoe Kenny,eng ENG,DF,20.0,25,23,2109.0,23.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,0.2,0.2,1.0,1.2,0.01,0.06,0.07,0.01,0.07,Matches,Everton
811,Mason Holgate,eng ENG,DF,20.0,21,19,1724.0,19.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,0.04,0.04,0.08,0.04,0.08,Matches,Everton
812,Theo Walcott,eng ENG,"FW,MF",28.0,14,13,1152.0,12.8,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.23,0.23,0.47,0.23,0.47,3.0,3.0,1.6,4.6,0.23,0.12,0.36,0.23,0.36,Matches,Everton
813,Oumar Niasse,sn SEN,FW,27.0,25,10,1131.0,12.6,9.0,2.0,9.0,0.0,0.0,2.0,0.0,0.72,0.16,0.88,0.72,0.88,6.6,6.6,1.9,8.6,0.55,0.16,0.71,0.55,0.71,Matches,Everton
814,Séamus Coleman,ie IRL,DF,28.0,12,12,1035.0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.4,1.3,0.07,0.04,0.11,0.07,0.11,Matches,Everton
815,Nikola Vlašić,hr CRO,"FW,MF",19.0,19,11,1017.0,11.3,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.18,0.09,0.27,0.18,0.27,0.4,0.4,0.6,1.0,0.07,0.1,0.16,0.07,0.16,Matches,Everton
816,Cenk Tosun,tr TUR,FW,26.0,14,12,986.0,11.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,2.4,2.4,1.2,3.6,0.22,0.11,0.33,0.22,0.33,Matches,Everton
817,Aaron Lennon,eng ENG,"FW,MF",30.0,18,11,946.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,0.03,0.05,0.08,0.03,0.08,Matches,Everton
818,Yannick Bolasie,cd COD,"FW,MF",28.0,17,12,941.0,10.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.4,1.4,0.4,1.8,0.15,0.04,0.19,0.15,0.19,Matches,Everton
819,Davy Klaassen,nl NED,"MF,FW",24.0,13,7,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches,Everton
820,Beni Baningime,cd COD,MF,18.0,12,5,558.0,6.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
821,Sandro Ramírez,es ESP,"FW,MF",22.0,13,6,553.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.16,0.33,0.16,0.33,0.8,0.8,0.0,0.8,0.26,0.0,0.26,0.26,0.26,Matches,Everton
822,Kevin Mirallas,be BEL,"FW,MF",29.0,10,6,477.0,5.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.38,0.0,0.38,0.1,0.1,0.1,0.2,0.1,0.04,0.14,0.1,0.14,Matches,Everton
823,Ademola Lookman,eng ENG,"MF,FW",19.0,13,3,458.0,5.1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.39,0.0,0.39,0.39,0.39,0.1,0.1,0.7,0.8,0.07,0.41,0.48,0.07,0.48,Matches,Everton
824,Muhamed Bešić,ba BIH,MF,24.0,6,3,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,Everton
825,James McCarthy,ie IRL,MF,26.0,6,5,353.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches,Everton
826,Joel Robles,es ESP,GK,27.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
827,Maarten Stekelenburg,nl NED,GK,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
828,Eliaquim Mangala,fr FRA,DF,26.0,2,2,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Everton
829,Ramiro Funes Mori,ar ARG,"DF,MF",26.0,4,1,121.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches,Everton
830,Morgan Feeney,eng ENG,DF,18.0,2,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
831,Harry Charsley,ie IRL,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
832,Fraser Hornby,sco SCO,FW,17.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
833,Nathan Broadhead,wal WAL,"FW,MF",19.0,1,0,8.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,11.25,0.0,11.25,,,,,,,,,,Matches,Everton
834,Anthony Gordon,eng ENG,FW,16.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
835,Alex Denny,eng ENG,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Everton
836,Michael Collins,eng ENG,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Everton
837,Shayne Lavery,nir NIR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Everton
838,Luke Garbutt,eng ENG,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Everton
839,Mateusz Hewelt,pl POL,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Everton
840,Stephen Duke-McKenna,gy GUY,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Everton
841,Marco Sportiello,it ITA,GK,25.0,37,37,3202.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
842,Jordan Veretout,fr FRA,MF,24.0,36,36,3209.0,35.7,8.0,1.0,6.0,2.0,3.0,10.0,1.0,0.22,0.03,0.25,0.17,0.2,5.3,3.1,3.8,6.9,0.15,0.11,0.26,0.09,0.19,Matches,Fiorentina
843,Giovanni Simeone,ar ARG,FW,22.0,38,36,2998.0,33.3,14.0,4.0,14.0,0.0,0.0,3.0,0.0,0.42,0.12,0.54,0.42,0.54,14.4,14.4,3.4,17.9,0.43,0.1,0.53,0.43,0.53,Matches,Fiorentina
844,Federico Chiesa,it ITA,"FW,MF",19.0,36,35,3012.0,33.5,6.0,4.0,6.0,0.0,0.0,7.0,0.0,0.18,0.12,0.3,0.18,0.3,7.2,7.2,6.2,13.4,0.21,0.19,0.4,0.21,0.4,Matches,Fiorentina
845,Marco Benassi,it ITA,"MF,FW",22.0,35,35,2782.0,30.9,5.0,3.0,5.0,0.0,0.0,6.0,0.0,0.16,0.1,0.26,0.16,0.26,4.9,4.9,3.2,8.1,0.16,0.1,0.26,0.16,0.26,Matches,Fiorentina
846,Cristiano Biraghi,it ITA,DF,24.0,34,34,2980.0,33.1,1.0,4.0,1.0,0.0,0.0,7.0,0.0,0.03,0.12,0.15,0.03,0.15,1.8,1.8,5.1,6.9,0.05,0.16,0.21,0.05,0.21,Matches,Fiorentina
847,Germán Pezzella,ar ARG,DF,26.0,34,34,2979.0,33.1,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.03,0.0,0.03,0.03,0.03,2.0,2.0,0.3,2.2,0.06,0.01,0.07,0.06,0.07,Matches,Fiorentina
848,Milan Badelj,hr CRO,MF,28.0,27,27,2351.0,26.1,2.0,1.0,2.0,0.0,0.0,9.0,2.0,0.08,0.04,0.11,0.08,0.11,1.9,1.9,2.4,4.3,0.07,0.09,0.16,0.07,0.16,Matches,Fiorentina
849,Davide Astori,it ITA,DF,30.0,25,25,2250.0,25.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.2,1.0,0.03,0.01,0.04,0.03,0.04,Matches,Fiorentina
850,Vincent Laurini,fr FRA,DF,28.0,22,20,1608.0,17.9,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,1.2,1.2,0.0,0.07,0.07,0.0,0.07,Matches,Fiorentina
851,Cyril Théréau,fr FRA,"FW,MF",34.0,20,16,1112.0,12.4,5.0,2.0,2.0,3.0,3.0,2.0,0.0,0.4,0.16,0.57,0.16,0.32,5.6,3.3,2.2,5.5,0.45,0.18,0.62,0.27,0.44,Matches,Fiorentina
852,Nikola Milenković,rs SRB,DF,19.0,16,14,1254.0,13.9,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.9,0.06,0.0,0.06,0.06,0.06,Matches,Fiorentina
853,Vitor Hugo,br BRA,DF,26.0,19,13,1208.0,13.4,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,0.4,0.4,0.2,0.6,0.03,0.02,0.05,0.03,0.05,Matches,Fiorentina
854,Riccardo Saponara,it ITA,"MF,FW",25.0,18,10,900.0,10.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.4,0.0,0.4,1.6,1.6,2.9,4.4,0.16,0.29,0.44,0.16,0.44,Matches,Fiorentina
855,Gil Bastião Dias,pt POR,"FW,MF",20.0,27,9,1190.0,13.2,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.15,0.23,0.38,0.15,0.38,2.8,2.8,1.1,3.9,0.21,0.09,0.3,0.21,0.3,Matches,Fiorentina
856,Valentin Eysseric,fr FRA,"FW,MF",25.0,21,8,706.0,7.8,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.13,0.25,0.13,0.25,1.1,1.1,1.5,2.5,0.14,0.19,0.33,0.14,0.33,Matches,Fiorentina
857,Bruno Gaspar,ao ANG,DF,24.0,15,6,781.0,8.7,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.0,1.1,1.1,0.0,0.12,0.13,0.0,0.13,Matches,Fiorentina
858,Bryan Dabo,bf BFA,MF,25.0,10,6,591.0,6.6,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.15,0.0,0.15,0.15,0.15,0.4,0.4,0.1,0.5,0.07,0.02,0.08,0.07,0.08,Matches,Fiorentina
859,Maximiliano Olivera,uy URU,DF,25.0,7,4,412.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches,Fiorentina
860,Diego Falcinelli,it ITA,"FW,MF",26.0,12,3,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.9,2.5,0.33,0.18,0.51,0.33,0.51,Matches,Fiorentina
861,Carlos Sánchez,co COL,"MF,FW",31.0,9,3,368.0,4.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.24,0.0,0.24,0.24,0.24,0.5,0.5,0.0,0.5,0.13,0.0,0.13,0.13,0.13,Matches,Fiorentina
862,Sebastián Cristóforo,uy URU,MF,23.0,7,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.6,0.05,0.16,0.22,0.05,0.22,Matches,Fiorentina
863,Nenad Tomović,rs SRB,DF,29.0,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Fiorentina
864,Khouma Babacar,sn SEN,"FW,MF",24.0,16,1,448.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.8,0.2,1.0,0.4,0.6,4.7,3.2,0.4,3.6,0.97,0.09,1.06,0.66,0.75,Matches,Fiorentina
865,Bartłomiej Drągowski,pl POL,GK,19.0,3,1,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
866,Simone Lo Faso,it ITA,FW,19.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.28,0.39,0.11,0.39,Matches,Fiorentina
867,Rafik Zekhnini,no NOR,MF,19.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,Fiorentina
868,Federico Brancolini,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
869,Michele Cerofolini,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
870,Gabriele Gori,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
871,Ianis Hagi,ro ROU,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
872,Petko Hristov,bg BUL,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
873,Luca Ranieri,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
874,Riccardo Sottil,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
875,Vitja Valenčič,si SVN,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Fiorentina
876,Squad Total,,,25.0,38,418,3420.0,38.0,53.0,32.0,46.0,7.0,8.0,,,1.39,0.84,2.24,1.21,2.05,57.2,51.3,37.1,88.3,1.51,0.98,2.48,1.35,2.32,,Fiorentina
877,Opponent Total,,,26.9,38,418,3420.0,38.0,46.0,33.0,44.0,2.0,3.0,98.0,8.0,1.21,0.87,2.08,1.16,2.03,42.5,40.2,30.1,70.3,1.12,0.79,1.91,1.06,1.85,,Fiorentina
878,Christian Günter,de GER,"DF,MF",24.0,37,37,3330.0,37.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.03,0.11,0.14,0.03,0.14,1.9,1.1,4.0,5.1,0.06,0.12,0.17,0.03,0.15,Matches,Freiburg
879,Alexander Schwolow,de GER,GK,25.0,35,35,3086.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
880,Janik Haberer,de GER,"MF,FW",23.0,36,33,2955.0,32.8,4.0,5.0,3.0,1.0,2.0,9.0,0.0,0.12,0.15,0.27,0.09,0.24,5.2,3.7,2.7,6.3,0.17,0.09,0.26,0.12,0.21,Matches,Freiburg
881,Nils Petersen,de GER,FW,28.0,35,27,2485.0,27.6,18.0,1.0,12.0,6.0,7.0,4.0,1.0,0.65,0.04,0.69,0.43,0.47,12.2,7.7,3.3,11.0,0.49,0.13,0.63,0.31,0.44,Matches,Freiburg
882,Nicolas Höfler,de GER,MF,27.0,29,26,2432.0,27.0,1.0,3.0,1.0,0.0,0.0,7.0,1.0,0.04,0.11,0.15,0.04,0.15,0.5,0.5,1.6,2.1,0.02,0.06,0.08,0.02,0.08,Matches,Freiburg
