,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
1321,Filippo Falco,it ITA,"FW,MF",27,23.2,1012.0,889.0,123.0,40.0,2.0,192.0,34.0,98.0,39.0,3.0,1.0,2.0,674.0,143.0,195.0,876.0,104.0,11.0,8.0,10.0,812.0,4.0,10.0,11.0,36.0,Matches,Lecce
1322,Panagiotis Tachtsidis,gr GRE,MF,28,22.9,1200.0,1129.0,71.0,65.0,2.0,219.0,55.0,21.0,2.0,0.0,0.0,0.0,715.0,198.0,287.0,911.0,205.0,46.0,4.0,2.0,944.0,7.0,22.0,20.0,32.0,Matches,Lecce
1323,Andrea Rispoli,it ITA,DF,30,22.2,1093.0,947.0,146.0,18.0,0.0,136.0,21.0,68.0,3.0,0.0,0.0,1.0,565.0,228.0,300.0,96.0,831.0,27.0,125.0,4.0,841.0,5.0,12.0,22.0,43.0,Matches,Lecce
1324,Gianluca Lapadula,pe PER,FW,29,21.8,333.0,280.0,53.0,1.0,2.0,95.0,9.0,12.0,0.0,0.0,0.0,0.0,197.0,69.0,67.0,175.0,91.0,24.0,1.0,13.0,259.0,2.0,7.0,7.0,9.0,Matches,Lecce
1325,Žan Majer,si SVN,MF,27,19.9,746.0,716.0,30.0,10.0,3.0,137.0,17.0,24.0,13.0,0.0,1.0,0.0,525.0,109.0,112.0,132.0,575.0,24.0,4.0,4.0,593.0,4.0,5.0,15.0,27.0,Matches,Lecce
1326,Giulio Donati,it ITA,DF,29,19.6,997.0,843.0,154.0,26.0,0.0,80.0,27.0,52.0,1.0,0.0,0.0,0.0,625.0,187.0,185.0,61.0,772.0,22.0,127.0,8.0,853.0,2.0,9.0,12.0,18.0,Matches,Lecce
1327,Khouma Babacar,sn SEN,FW,26,15.8,306.0,291.0,15.0,2.0,0.0,96.0,5.0,4.0,0.0,0.0,0.0,0.0,179.0,88.0,39.0,25.0,229.0,19.0,2.0,15.0,225.0,0.0,2.0,5.0,13.0,Matches,Lecce
1328,Antonín Barák,cz CZE,MF,24,15.2,701.0,688.0,13.0,8.0,0.0,132.0,13.0,17.0,0.0,0.0,0.0,0.0,491.0,113.0,97.0,561.0,97.0,21.0,5.0,7.0,571.0,1.0,12.0,7.0,22.0,Matches,Lecce
1329,Cristian Dell'Orco,it ITA,DF,25,12.3,556.0,492.0,64.0,13.0,0.0,71.0,16.0,26.0,1.0,1.0,0.0,0.0,322.0,80.0,154.0,430.0,49.0,13.0,50.0,1.0,444.0,0.0,11.0,9.0,18.0,Matches,Lecce
1330,Yevhen Shakhov,ua UKR,"MF,FW",28,12.1,401.0,392.0,9.0,2.0,1.0,84.0,10.0,1.0,2.0,0.0,0.0,0.0,287.0,62.0,52.0,79.0,288.0,13.0,3.0,5.0,334.0,2.0,1.0,10.0,14.0,Matches,Lecce
1331,Andrea Tabanelli,it ITA,MF,29,11.0,353.0,341.0,12.0,8.0,0.0,77.0,3.0,13.0,1.0,0.0,0.0,0.0,242.0,56.0,55.0,54.0,268.0,19.0,3.0,2.0,281.0,1.0,7.0,3.0,12.0,Matches,Lecce
1332,Riccardo Saponara,it ITA,"MF,FW",27,10.5,518.0,485.0,33.0,5.0,2.0,95.0,24.0,36.0,23.0,0.0,5.0,0.0,333.0,98.0,87.0,130.0,372.0,4.0,4.0,3.0,392.0,1.0,12.0,6.0,22.0,Matches,Lecce
1333,Diego Farias,br BRA,"FW,MF",29,9.4,363.0,336.0,27.0,2.0,1.0,62.0,10.0,21.0,15.0,1.0,3.0,1.0,260.0,58.0,45.0,27.0,318.0,10.0,5.0,2.0,294.0,1.0,5.0,4.0,15.0,Matches,Lecce
1334,Nehuén Paz,ar ARG,DF,26,9.4,443.0,432.0,11.0,9.0,1.0,47.0,16.0,1.0,1.0,0.0,0.0,0.0,322.0,42.0,79.0,371.0,43.0,13.0,0.0,1.0,386.0,1.0,7.0,1.0,6.0,Matches,Lecce
1335,Biagio Meccariello,it ITA,DF,28,8.5,410.0,366.0,44.0,9.0,0.0,44.0,18.0,7.0,1.0,0.0,0.0,0.0,267.0,69.0,74.0,49.0,300.0,19.0,34.0,2.0,348.0,0.0,3.0,5.0,6.0,Matches,Lecce
1336,Alessandro Deiola,it ITA,MF,23,8.0,296.0,285.0,11.0,10.0,1.0,35.0,15.0,5.0,0.0,0.0,0.0,0.0,174.0,64.0,58.0,30.0,248.0,16.0,0.0,0.0,224.0,1.0,9.0,9.0,11.0,Matches,Lecce
1337,Andrea La Mantia,it ITA,FW,28,6.9,111.0,109.0,2.0,0.0,0.0,43.0,2.0,3.0,0.0,0.0,0.0,0.0,59.0,26.0,26.0,10.0,74.0,8.0,0.0,0.0,80.0,0.0,2.0,1.0,5.0,Matches,Lecce
1338,Mauro Vigorito,it ITA,GK,29,5.7,153.0,88.0,65.0,16.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,75.0,7.0,71.0,20.0,98.0,0.0,0.0,27.0,109.0,2.0,4.0,1.0,1.0,Matches,Lecce
1339,Brayan Vera,co COL,"DF,MF",20,2.7,78.0,61.0,17.0,4.0,0.0,8.0,2.0,6.0,3.0,0.0,0.0,0.0,43.0,23.0,12.0,57.0,10.0,1.0,10.0,0.0,58.0,0.0,0.0,1.0,7.0,Matches,Lecce
1340,Giannelli Imbula,cd COD,MF,26,2.4,66.0,65.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,4.0,59.0,6.0,1.0,0.0,0.0,57.0,1.0,2.0,1.0,3.0,Matches,Lecce
1341,Davide Riccardi,it ITA,DF,23,2.2,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Matches,Lecce
1342,Romario Benzar,ro ROU,DF,27,1.7,69.0,57.0,12.0,0.0,0.0,20.0,2.0,6.0,0.0,0.0,0.0,0.0,34.0,12.0,23.0,5.0,51.0,1.0,12.0,0.0,50.0,0.0,1.0,1.0,3.0,Matches,Lecce
1343,Edgaras Dubickas,lt LTU,DF,21,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,Lecce
1344,Simone Lo Faso,it ITA,FW,21,0.8,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Lecce
1345,Riccardo Fiamozzi,it ITA,DF,26,0.4,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Lecce
1346,Sergio Maselli,it ITA,MF,18,0.2,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Lecce
1347,Ilario Monterisi,it ITA,DF,17,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Lecce
1348,Stuart Dallas,nir NIR,"DF,MF",30-017,33.9,1998.0,1798.0,200.0,19.0,2.0,261.0,47.0,49.0,5.0,5.0,0.0,0.0,1360.0,364.0,274.0,355.0,1377.0,61.0,176.0,4.0,1648.0,6.0,38.0,42.0,47.0,Matches,Leeds United
1349,Luke Ayling,eng ENG,DF,29-254,33.8,2423.0,2088.0,335.0,46.0,4.0,220.0,79.0,69.0,0.0,0.0,0.0,0.0,1416.0,464.0,543.0,186.0,1813.0,92.0,289.0,6.0,1910.0,6.0,39.0,60.0,65.0,Matches,Leeds United
1350,Illan Meslier,fr FRA,GK,21-065,33.0,1274.0,950.0,324.0,75.0,1.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,800.0,64.0,410.0,836.0,169.0,0.0,0.0,252.0,1039.0,1.0,35.0,11.0,0.0,Matches,Leeds United
1351,Patrick Bamford,eng ENG,FW,27-243,30.9,464.0,382.0,82.0,0.0,4.0,86.0,0.0,5.0,2.0,0.0,0.0,0.0,340.0,92.0,32.0,302.0,101.0,20.0,1.0,20.0,354.0,3.0,8.0,21.0,19.0,Matches,Leeds United
1352,Jack Harrison,eng ENG,MF,24-167,28.1,1020.0,968.0,52.0,7.0,1.0,163.0,39.0,102.0,33.0,20.0,9.0,0.0,639.0,152.0,229.0,701.0,242.0,36.0,12.0,9.0,694.0,7.0,21.0,32.0,63.0,Matches,Leeds United
1353,Kalvin Phillips,eng ENG,MF,25-155,25.5,1351.0,1227.0,124.0,65.0,4.0,129.0,96.0,27.0,54.0,26.0,20.0,1.0,887.0,149.0,315.0,134.0,1129.0,56.0,5.0,5.0,1117.0,6.0,20.0,15.0,27.0,Matches,Leeds United
1354,Ezgjan Alioski,mk MKD,DF,29-083,25.3,1423.0,1217.0,206.0,26.0,2.0,148.0,16.0,53.0,0.0,0.0,0.0,0.0,884.0,335.0,204.0,1036.0,105.0,76.0,180.0,1.0,1143.0,3.0,22.0,37.0,51.0,Matches,Leeds United
1355,Mateusz Klich,pl POL,MF,30-327,24.8,1418.0,1357.0,61.0,35.0,5.0,182.0,28.0,35.0,18.0,3.0,11.0,1.0,1004.0,188.0,226.0,94.0,1237.0,61.0,7.0,5.0,1125.0,5.0,23.0,41.0,47.0,Matches,Leeds United
1356,Raphael Dias Belloli,br BRA,MF,24-143,23.3,930.0,795.0,135.0,40.0,4.0,102.0,49.0,71.0,81.0,34.0,35.0,5.0,554.0,137.0,239.0,806.0,75.0,24.0,13.0,6.0,616.0,5.0,16.0,39.0,42.0,Matches,Leeds United
1357,Liam Cooper,sco SCO,DF,29-249,22.8,1451.0,1417.0,34.0,32.0,1.0,113.0,50.0,0.0,0.0,0.0,0.0,0.0,1066.0,140.0,245.0,1172.0,143.0,78.0,2.0,4.0,1271.0,6.0,22.0,15.0,8.0,Matches,Leeds United
1358,Pascal Struijk,nl NED,"DF,MF",21-268,21.3,1154.0,1121.0,33.0,28.0,0.0,89.0,33.0,1.0,2.0,0.0,0.0,2.0,883.0,86.0,185.0,866.0,196.0,64.0,3.0,3.0,1004.0,1.0,22.0,17.0,10.0,Matches,Leeds United
1359,Tyler Roberts,wal WAL,"MF,FW",22-114,14.7,422.0,417.0,5.0,2.0,3.0,71.0,8.0,8.0,0.0,0.0,0.0,0.0,285.0,72.0,65.0,27.0,357.0,17.0,0.0,4.0,304.0,2.0,15.0,24.0,16.0,Matches,Leeds United
1360,Rodrigo,es ESP,"MF,FW",30-061,14.0,510.0,505.0,5.0,0.0,3.0,106.0,15.0,20.0,1.0,1.0,0.0,0.0,332.0,104.0,74.0,395.0,63.0,32.0,2.0,6.0,384.0,0.0,4.0,21.0,20.0,Matches,Leeds United
1361,Hélder Costa,pt POR,"MF,FW",27-114,13.8,328.0,323.0,5.0,0.0,0.0,58.0,2.0,21.0,0.0,0.0,0.0,0.0,240.0,54.0,34.0,238.0,72.0,8.0,5.0,2.0,242.0,0.0,6.0,10.0,21.0,Matches,Leeds United
1362,Robin Koch,de GER,DF,24-293,11.6,725.0,709.0,16.0,15.0,1.0,75.0,17.0,1.0,0.0,0.0,0.0,0.0,538.0,57.0,130.0,80.0,574.0,37.0,1.0,4.0,620.0,2.0,9.0,10.0,4.0,Matches,Leeds United
1363,Diego Llorente,es ESP,DF,27-263,10.9,561.0,540.0,21.0,21.0,2.0,48.0,18.0,1.0,0.0,0.0,0.0,0.0,440.0,49.0,72.0,115.0,425.0,14.0,0.0,1.0,479.0,1.0,6.0,18.0,10.0,Matches,Leeds United
1364,Jamie Shackleton,eng ENG,"MF,DF",21-210,7.1,206.0,186.0,20.0,2.0,0.0,30.0,3.0,3.0,0.0,0.0,0.0,0.0,150.0,40.0,16.0,46.0,133.0,4.0,18.0,1.0,182.0,1.0,3.0,1.0,6.0,Matches,Leeds United
1365,Ian Carlo Poveda,eng ENG,"MF,DF",21-086,5.5,114.0,113.0,1.0,0.0,1.0,24.0,3.0,13.0,0.0,0.0,0.0,0.0,86.0,14.0,14.0,88.0,21.0,4.0,1.0,0.0,83.0,0.0,5.0,5.0,6.0,Matches,Leeds United
1366,Pablo Hernández,es ESP,MF,36-025,5.0,334.0,318.0,16.0,6.0,1.0,36.0,15.0,10.0,4.0,1.0,1.0,1.0,211.0,69.0,54.0,27.0,295.0,6.0,6.0,0.0,251.0,2.0,10.0,8.0,17.0,Matches,Leeds United
1367,Kiko Casilla,es ESP,GK,34-216,3.0,33.0,23.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,4.0,0.0,23.0,0.0,0.0,10.0,32.0,0.0,1.0,0.0,0.0,Matches,Leeds United
1368,Leif Davis,eng ENG,DF,21-114,2.0,19.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,18.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Matches,Leeds United
1369,Barry Douglas,sco SCO,DF,31-244,1.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1370,Oliver Casey,eng ENG,DF,20-204,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1371,Charlie Cresswell,eng ENG,DF,18-150,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1372,Mateusz Bogusz,pl POL,MF,19-257,0.9,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1373,Jack Jenkins,eng ENG,MF,19-044,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1374,Niall Huggins,wal WAL,DF,20-139,0.4,23.0,20.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,3.0,15.0,2.0,3.0,0.0,17.0,0.0,1.0,1.0,0.0,Matches,Leeds United
1375,Sam Greenwood,eng ENG,FW,19-100,0.4,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1376,Robbie Gotts,eng ENG,MF,21-178,0.1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leeds United
1377,Youri Tielemans,be BEL,MF,24-001,45.3,2669.0,2501.0,168.0,76.0,8.0,335.0,94.0,60.0,80.0,27.0,27.0,5.0,1942.0,242.0,485.0,538.0,2006.0,68.0,9.0,15.0,2126.0,10.0,51.0,75.0,52.0,Matches,Leicester City
1378,Kasper Schmeichel,dk DEN,GK,34-184,44.0,1333.0,961.0,372.0,144.0,0.0,81.0,57.0,0.0,0.0,0.0,0.0,0.0,673.0,77.0,583.0,53.0,1047.0,1.0,0.0,179.0,975.0,3.0,59.0,13.0,1.0,Matches,Leicester City
1379,Jonny Evans,nir NIR,DF,33-125,35.4,2128.0,2075.0,53.0,49.0,0.0,224.0,41.0,2.0,0.0,0.0,0.0,0.0,1567.0,184.0,377.0,757.0,1188.0,118.0,4.0,6.0,1863.0,4.0,31.0,40.0,7.0,Matches,Leicester City
1380,Jamie Vardy,eng ENG,FW,34-117,34.1,448.0,413.0,35.0,0.0,6.0,109.0,2.0,26.0,0.0,0.0,0.0,0.0,289.0,98.0,61.0,99.0,269.0,34.0,0.0,6.0,296.0,4.0,12.0,21.0,21.0,Matches,Leicester City
1381,Wesley Fofana,fr FRA,DF,20-142,31.0,1761.0,1659.0,102.0,42.0,2.0,178.0,38.0,1.0,0.0,0.0,0.0,0.0,1364.0,161.0,236.0,134.0,1432.0,76.0,60.0,5.0,1531.0,2.0,30.0,19.0,12.0,Matches,Leicester City
1382,James Justin,eng ENG,DF,23-074,29.9,1619.0,1389.0,230.0,20.0,1.0,167.0,21.0,63.0,0.0,0.0,0.0,0.0,1010.0,313.0,296.0,300.0,991.0,83.0,210.0,8.0,1276.0,5.0,29.0,33.0,55.0,Matches,Leicester City
1383,Harvey Barnes,eng ENG,"FW,MF",23-150,28.9,813.0,807.0,6.0,4.0,4.0,178.0,10.0,28.0,0.0,0.0,0.0,0.0,599.0,113.0,101.0,69.0,674.0,37.0,2.0,6.0,606.0,1.0,16.0,24.0,42.0,Matches,Leicester City
1384,Wilfred Ndidi,ng NGA,MF,24-143,28.4,1371.0,1352.0,19.0,18.0,3.0,159.0,30.0,5.0,0.0,0.0,0.0,0.0,1069.0,137.0,165.0,176.0,1088.0,74.0,1.0,3.0,1210.0,2.0,10.0,31.0,14.0,Matches,Leicester City
1385,James Maddison,eng ENG,MF,24-166,27.9,1208.0,1023.0,185.0,68.0,11.0,176.0,53.0,60.0,103.0,28.0,46.0,5.0,815.0,150.0,243.0,133.0,1040.0,26.0,0.0,5.0,909.0,4.0,11.0,33.0,45.0,Matches,Leicester City
1386,Timothy Castagne,be BEL,DF,25-154,27.5,1322.0,1140.0,182.0,13.0,5.0,149.0,12.0,46.0,0.0,0.0,0.0,0.0,803.0,260.0,259.0,154.0,888.0,83.0,169.0,7.0,1098.0,4.0,13.0,30.0,41.0,Matches,Leicester City
1387,Marc Albrighton,eng ENG,"DF,FW",31-171,24.3,854.0,772.0,82.0,11.0,6.0,141.0,34.0,101.0,28.0,4.0,13.0,1.0,492.0,177.0,185.0,66.0,701.0,27.0,43.0,6.0,584.0,6.0,13.0,29.0,64.0,Matches,Leicester City
1388,Çağlar Söyüncü,tr TUR,DF,24-350,23.5,1268.0,1213.0,55.0,29.0,0.0,85.0,22.0,7.0,0.0,0.0,0.0,0.0,1010.0,97.0,161.0,387.0,770.0,56.0,26.0,5.0,1132.0,0.0,18.0,16.0,7.0,Matches,Leicester City
1389,Kelechi Iheanacho,ng NGA,FW,24-217,22.0,501.0,478.0,23.0,0.0,2.0,136.0,8.0,15.0,1.0,0.0,0.0,0.0,401.0,71.0,29.0,443.0,31.0,15.0,2.0,3.0,397.0,4.0,6.0,23.0,20.0,Matches,Leicester City
1390,Nampalys Mendy,sn SEN,MF,28-319,18.2,1037.0,1022.0,15.0,13.0,1.0,107.0,14.0,1.0,0.0,0.0,0.0,0.0,878.0,83.0,76.0,116.0,892.0,18.0,2.0,0.0,948.0,1.0,8.0,10.0,6.0,Matches,Leicester City
1391,Ayoze Pérez,es ESP,"FW,MF",27-289,18.2,454.0,436.0,18.0,2.0,2.0,120.0,5.0,21.0,4.0,2.0,2.0,0.0,339.0,61.0,54.0,38.0,394.0,8.0,1.0,6.0,344.0,4.0,1.0,16.0,21.0,Matches,Leicester City
1392,Luke Thomas,eng ENG,DF,19-332,16.8,665.0,556.0,109.0,8.0,0.0,81.0,7.0,17.0,0.0,0.0,0.0,0.0,413.0,130.0,122.0,456.0,54.0,45.0,101.0,0.0,500.0,5.0,15.0,15.0,27.0,Matches,Leicester City
1393,Dennis Praet,be BEL,"MF,FW",26-359,13.3,457.0,450.0,7.0,2.0,0.0,84.0,11.0,24.0,0.0,0.0,0.0,0.0,318.0,79.0,60.0,37.0,390.0,21.0,1.0,0.0,361.0,1.0,6.0,12.0,15.0,Matches,Leicester City
1394,Daniel Amartey,gh GHA,DF,26-138,12.7,529.0,480.0,49.0,1.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,369.0,76.0,84.0,40.0,395.0,25.0,48.0,3.0,447.0,2.0,0.0,7.0,12.0,Matches,Leicester City
1395,Christian Fuchs,at AUT,DF,35-031,12.4,812.0,705.0,107.0,18.0,1.0,59.0,15.0,10.0,0.0,0.0,0.0,0.0,532.0,120.0,160.0,615.0,57.0,34.0,89.0,2.0,669.0,2.0,11.0,12.0,17.0,Matches,Leicester City
1396,Ricardo Pereira,pt POR,"DF,MF",27-214,12.3,481.0,416.0,65.0,2.0,1.0,70.0,4.0,15.0,0.0,0.0,0.0,0.0,296.0,94.0,91.0,75.0,319.0,17.0,63.0,2.0,372.0,2.0,4.0,15.0,18.0,Matches,Leicester City
1397,Cengiz Ünder,tr TUR,"MF,FW",23-298,10.5,343.0,309.0,34.0,14.0,0.0,54.0,24.0,27.0,15.0,1.0,8.0,4.0,236.0,42.0,65.0,227.0,99.0,7.0,5.0,4.0,247.0,1.0,6.0,12.0,16.0,Matches,Leicester City
1398,Hamza Choudhury,eng ENG,MF,23-219,9.7,489.0,478.0,11.0,6.0,0.0,44.0,13.0,3.0,0.0,0.0,0.0,0.0,350.0,77.0,62.0,23.0,415.0,36.0,5.0,2.0,406.0,0.0,16.0,12.0,8.0,Matches,Leicester City
1399,Danny Ward,wal WAL,GK,27-320,5.0,53.0,37.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,26.0,1.0,46.0,1.0,0.0,3.0,37.0,0.0,1.0,1.0,0.0,Matches,Leicester City
1400,Wes Morgan,jm JAM,DF,37-107,3.3,100.0,97.0,3.0,3.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,6.0,27.0,13.0,70.0,10.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,Matches,Leicester City
1401,Demarai Gray,eng ENG,FW,24-314,1.2,11.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,Matches,Leicester City
1402,Sidnei Tavares,pt POR,MF,19-221,1.1,35.0,34.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,3.0,30.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,Matches,Leicester City
1403,Vontae Daley Campbell,eng ENG,DF,20-036,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,Matches,Leicester City
1404,Kiernan Dewsbury Hall,eng ENG,MF,22-244,0.8,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Leicester City
1405,Islam Slimani,dz ALG,FW,32-324,0.2,11.0,10.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1406,Khanya Leshabela,za RSA,MF,21-232,0.1,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,Matches,Leicester City
1407,Jean-Louis Leca,fr FRA,GK,35-223,33.8,950.0,632.0,318.0,88.0,0.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,451.0,20.0,479.0,61.0,723.0,0.0,0.0,121.0,645.0,1.0,22.0,4.0,1.0,Matches,lens
1408,Jonathan Gradit,fr FRA,DF,28-159,29.4,1468.0,1422.0,46.0,41.0,4.0,124.0,64.0,2.0,0.0,0.0,0.0,0.0,1167.0,98.0,203.0,37.0,1345.0,51.0,5.0,4.0,1299.0,0.0,29.0,28.0,13.0,Matches,lens
1409,Cheick Doucouré,ml MLI,MF,21-114,28.1,1273.0,1257.0,16.0,15.0,3.0,211.0,48.0,2.0,0.0,0.0,0.0,0.0,1000.0,146.0,127.0,57.0,1145.0,49.0,0.0,6.0,1115.0,2.0,13.0,20.0,24.0,Matches,lens
1410,Loïc Bade,fr FRA,DF,21-021,27.9,1667.0,1632.0,35.0,30.0,0.0,171.0,68.0,3.0,0.0,0.0,0.0,0.0,1330.0,83.0,254.0,111.0,1419.0,74.0,2.0,6.0,1461.0,3.0,37.0,20.0,10.0,Matches,lens
1411,Florian Sotoca,fr FRA,FW,30-189,26.1,866.0,823.0,43.0,2.0,4.0,218.0,35.0,45.0,3.0,2.0,0.0,0.0,520.0,163.0,183.0,47.0,659.0,74.0,7.0,7.0,610.0,6.0,21.0,25.0,43.0,Matches,lens
1412,Jonathan Clauss,fr FRA,DF,28-219,26.0,1188.0,886.0,302.0,32.0,1.0,98.0,39.0,123.0,60.0,33.0,14.0,6.0,617.0,279.0,292.0,106.0,827.0,35.0,210.0,1.0,858.0,3.0,28.0,21.0,32.0,Matches,lens
1413,Gaël Kakuta,cd COD,"MF,FW",29-315,25.1,1068.0,974.0,94.0,39.0,6.0,228.0,35.0,46.0,49.0,29.0,15.0,1.0,733.0,146.0,189.0,859.0,156.0,29.0,4.0,5.0,777.0,8.0,22.0,26.0,46.0,Matches,lens
1414,Yannick Cahuzac,fr FRA,MF,36-104,24.1,819.0,785.0,34.0,26.0,0.0,114.0,13.0,10.0,1.0,0.0,0.0,0.0,551.0,105.0,163.0,59.0,658.0,62.0,6.0,5.0,687.0,0.0,18.0,9.0,14.0,Matches,lens
1415,Seko Fofana,ci CIV,MF,25-360,24.0,1102.0,1084.0,18.0,7.0,3.0,170.0,20.0,19.0,0.0,0.0,0.0,0.0,917.0,82.0,103.0,197.0,836.0,36.0,4.0,8.0,944.0,2.0,11.0,18.0,26.0,Matches,lens
1416,Massadio Haïdara,ml MLI,DF,28-151,22.9,1199.0,1005.0,194.0,39.0,0.0,155.0,28.0,28.0,1.0,0.0,0.0,0.0,803.0,187.0,209.0,886.0,97.0,42.0,154.0,2.0,986.0,2.0,22.0,30.0,32.0,Matches,lens
1417,Facundo Medina,ar ARG,DF,21-339,21.8,1410.0,1364.0,46.0,35.0,0.0,155.0,55.0,2.0,0.0,0.0,0.0,0.0,1117.0,97.0,196.0,1239.0,113.0,31.0,11.0,2.0,1225.0,1.0,16.0,21.0,33.0,Matches,lens
1418,Steven Fortes,cv CPV,DF,29-015,16.9,810.0,784.0,26.0,25.0,0.0,81.0,25.0,1.0,0.0,0.0,0.0,0.0,653.0,50.0,107.0,123.0,624.0,46.0,1.0,1.0,708.0,0.0,18.0,13.0,8.0,Matches,lens
1419,Simon Banza,fr FRA,FW,24-262,15.4,300.0,290.0,10.0,1.0,0.0,101.0,9.0,10.0,0.0,0.0,0.0,0.0,183.0,65.0,52.0,54.0,180.0,18.0,0.0,7.0,221.0,3.0,6.0,5.0,11.0,Matches,lens
1420,Arnaud Kalimuendo,fr FRA,"FW,MF",19-101,13.9,262.0,249.0,13.0,1.0,0.0,44.0,3.0,18.0,0.0,0.0,0.0,0.0,214.0,28.0,20.0,57.0,191.0,6.0,3.0,4.0,202.0,1.0,6.0,10.0,13.0,Matches,lens
1421,Clément Michelin,fr FRA,DF,23-356,13.7,620.0,485.0,135.0,21.0,0.0,65.0,21.0,56.0,17.0,9.0,7.0,1.0,324.0,108.0,188.0,22.0,463.0,23.0,97.0,2.0,446.0,5.0,15.0,8.0,27.0,Matches,lens
1422,Issiaga Sylla,gn GUI,DF,27-121,13.4,685.0,542.0,143.0,10.0,0.0,61.0,11.0,39.0,5.0,2.0,0.0,0.0,370.0,165.0,150.0,439.0,74.0,22.0,128.0,6.0,531.0,0.0,13.0,19.0,32.0,Matches,lens
1423,Ignatius Ganago,cm CMR,FW,22-075,11.9,220.0,204.0,16.0,0.0,0.0,57.0,5.0,14.0,1.0,0.0,0.0,0.0,145.0,48.0,27.0,27.0,158.0,19.0,2.0,2.0,156.0,0.0,6.0,9.0,10.0,Matches,lens
1424,Ismaëlben Boura,fr FRA,DF,20-261,8.9,420.0,326.0,94.0,8.0,0.0,59.0,15.0,26.0,5.0,3.0,0.0,2.0,236.0,100.0,84.0,277.0,38.0,12.0,81.0,3.0,322.0,1.0,8.0,10.0,14.0,Matches,lens
1425,Corentin Jean,fr FRA,FW,25-291,7.6,157.0,146.0,11.0,1.0,1.0,26.0,5.0,13.0,5.0,1.0,3.0,1.0,105.0,23.0,29.0,25.0,112.0,12.0,2.0,3.0,115.0,0.0,3.0,3.0,8.0,Matches,lens
