,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
1655,Fernandinho,br BRA,MF,36-004,22.5,1,23.0,5.0,21.7,1.02,0.22,0.04,0.2,21.1,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches,Manchester City
1656,Ferrán Torres,es ESP,FW,21-068,21.3,10,56.0,22.0,39.3,2.63,1.03,0.18,0.45,15.0,0.0,0,0,6.9,6.9,0.16,1.1,1.1,Matches,Manchester City
1657,Benjamin Mendy,fr FRA,DF,26-295,15.8,2,7.0,3.0,42.9,0.44,0.19,0.29,0.67,17.1,0.0,0,0,0.4,0.4,0.07,1.6,1.6,Matches,Manchester City
1658,Zack Steffen,us USA,GK,26-036,12.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1659,Nathan Aké,nl NED,DF,26-079,9.0,1,3.0,2.0,66.7,0.33,0.22,0.33,0.5,9.3,0.0,0,0,0.2,0.2,0.08,0.8,0.8,Matches,Manchester City
1660,Eric García,es ESP,DF,20-119,7.7,0,3.0,1.0,33.3,0.39,0.13,0.0,0.0,16.0,0.0,0,0,0.6,0.6,0.21,-0.6,-0.6,Matches,Manchester City
1661,Sergio Agüero,ar ARG,FW,32-340,6.9,4,13.0,6.0,46.2,1.89,0.87,0.15,0.33,12.8,0.0,2,2,3.5,2.0,0.15,0.5,0.0,Matches,Manchester City
1662,Taylor Harwood-Bellis,eng ENG,DF,19-098,2.5,0,2.0,0.0,0.0,0.79,0.0,0.0,,,,0,0,,,,,,Matches,Manchester City
1663,Thomas Doyle,eng ENG,MF,19-203,1.9,0,2.0,0.0,0.0,1.05,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1664,Liam Delap,eng ENG,FW,18-089,1.6,1,3.0,1.0,33.3,1.85,0.62,0.33,1.0,12.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Manchester City
1665,Cole Palmer,eng ENG,MF,19-002,1.1,0,2.0,1.0,50.0,1.82,0.91,0.0,0.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1666,Felix Kalu Nmecha,eng ENG,MF,20-210,0.6,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1667,Adrian Bernabe,es ESP,MF,19-347,0.4,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Manchester City
1668,Claudio Gomes,fr FRA,MF,20-289,0.2,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Manchester City
1669,Harry Maguire,eng ENG,DF,28-064,50.8,2,52.0,11.0,21.2,1.02,0.22,0.04,0.18,10.9,0.0,0,0,3.2,3.2,0.07,-1.2,-1.2,Matches,Manchester Utd
1670,Aaron Wan-Bissaka,eng ENG,DF,23-163,47.9,2,10.0,5.0,50.0,0.21,0.1,0.2,0.4,15.8,0.0,0,0,0.9,0.9,0.09,1.1,1.1,Matches,Manchester Utd
1671,Bruno Fernandes,pt POR,MF,26-242,46.4,26,148.0,57.0,38.5,3.19,1.23,0.09,0.25,21.8,19.0,12,13,21.3,11.4,0.08,3.7,1.6,Matches,Manchester Utd
1672,Marcus Rashford,eng ENG,FW,23-189,42.1,20,111.0,57.0,51.4,2.64,1.35,0.17,0.33,18.9,8.0,1,1,13.7,13.0,0.13,4.3,4.0,Matches,Manchester Utd
1673,Victor Lindelöf,se SWE,DF,26-295,40.4,1,7.0,3.0,42.9,0.17,0.07,0.14,0.33,9.0,0.0,0,0,0.8,0.8,0.13,0.2,0.2,Matches,Manchester Utd
1674,Fred,br BRA,MF,28-064,38.6,1,35.0,10.0,28.6,0.91,0.26,0.03,0.1,22.1,0.0,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches,Manchester Utd
1675,Luke Shaw,eng ENG,DF,25-300,36.1,1,11.0,6.0,54.5,0.31,0.17,0.09,0.17,17.7,0.0,0,0,0.6,0.6,0.06,0.4,0.4,Matches,Manchester Utd
1676,Scott McTominay,sco SCO,MF,24-151,34.1,7,39.0,14.0,35.9,1.14,0.41,0.18,0.5,15.8,0.0,0,0,2.4,2.4,0.08,1.6,1.6,Matches,Manchester Utd
1677,David de Gea,es ESP,GK,30-182,32.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1678,Mason Greenwood,eng ENG,"FW,MF",19-219,31.2,10,89.0,34.0,38.2,2.86,1.09,0.11,0.29,16.2,0.0,0,0,8.1,8.1,0.11,-1.1,-1.1,Matches,Manchester Utd
1679,Paul Pogba,fr FRA,MF,28-054,27.5,6,47.0,17.0,36.2,1.71,0.62,0.13,0.35,17.1,0.0,0,0,2.5,2.5,0.07,2.5,2.5,Matches,Manchester Utd
1680,Anthony Martial,fr FRA,FW,25-154,26.8,7,64.0,29.0,45.3,2.39,1.08,0.09,0.21,14.6,0.0,1,1,8.7,7.9,0.15,-2.7,-2.9,Matches,Manchester Utd
1681,Dean Henderson,eng ENG,GK,24-057,22.8,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1682,Edinson Cavani,uy URU,FW,34-083,20.5,14,54.0,26.0,48.1,2.63,1.27,0.26,0.54,11.4,0.0,0,0,10.4,10.4,0.22,2.6,2.6,Matches,Manchester Utd
1683,Nemanja Matić,rs SRB,"MF,DF",32-280,20.2,0,9.0,4.0,44.4,0.45,0.2,0.0,0.0,19.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Manchester Utd
1684,Alex Telles,br BRA,DF,28-144,17.5,0,10.0,2.0,20.0,0.57,0.11,0.0,0.0,25.2,2.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Manchester Utd
1685,Daniel James,wal WAL,FW,23-179,15.8,5,29.0,12.0,41.4,1.83,0.76,0.17,0.42,15.0,0.0,0,0,3.4,3.4,0.14,1.6,1.6,Matches,Manchester Utd
1686,Eric Bailly,ci CIV,DF,27-026,14.6,0,4.0,0.0,0.0,0.27,0.0,0.0,,18.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Manchester Utd
1687,Donny van de Beek,nl NED,"MF,FW",24-020,14.3,1,7.0,2.0,28.6,0.49,0.14,0.14,0.5,14.8,0.0,0,0,0.4,0.4,0.13,0.6,0.6,Matches,Manchester Utd
1688,Juan Mata,es ESP,FW,33-010,7.7,2,14.0,9.0,64.3,1.83,1.17,0.07,0.11,18.1,0.0,1,1,0.4,0.4,0.07,-0.4,-0.4,Matches,Manchester Utd
1689,Axel Tuanzebe,eng ENG,DF,23-175,7.2,0,1.0,0.0,0.0,0.14,0.0,0.0,,10.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Manchester Utd
1690,Brandon Williams,eng ENG,DF,20-247,5.4,0,1.0,0.0,0.0,0.19,0.0,0.0,,14.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Manchester Utd
1691,Jesse Lingard,eng ENG,"FW,MF",28-144,2.0,0,8.0,1.0,12.5,4.02,0.5,0.0,0.0,,,0,0,,,,,,Matches,Manchester Utd
1692,Odion Ighalo,ng NGA,DF,31-326,1.7,0,2.0,0.0,0.0,1.15,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1693,Timothy Fosu-Mensah,nl NED,DF,23-126,1.2,0,1.0,0.0,0.0,0.83,0.0,0.0,,28.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Manchester Utd
1694,Amad Diallo,ci CIV,"FW,MF",18-301,1.1,1,1.0,1.0,100.0,0.89,0.89,1.0,1.0,10.0,0.0,0,0,0.4,0.4,0.39,0.6,0.6,Matches,Manchester Utd
1695,Diogo Dalot,pt POR,DF,22-051,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,,,0,0,,,,,,Matches,Manchester Utd
1696,Shola Shoretire,eng ENG,FW,17-095,0.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1697,Steve Mandanda,fr FRA,GK,36-035,40.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1698,Boubacar Kamara,fr FRA,MF,21-160,36.8,0,24.0,9.0,37.5,0.65,0.24,0.0,0.0,23.1,0.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,marseille
1699,Álvaro González,es ESP,DF,31-114,36.5,2,17.0,3.0,17.6,0.47,0.08,0.12,0.67,10.0,0.0,0,0,1.0,1.0,0.06,1.0,1.0,Matches,marseille
1700,Florian Thauvin,fr FRA,MF,28-096,35.3,8,77.0,21.0,27.3,2.18,0.59,0.1,0.38,18.9,5.0,0,2,9.5,8.0,0.12,-1.5,0.0,Matches,marseille
1701,Duje Ćaleta-Car,hr CRO,DF,24-227,34.5,2,13.0,4.0,30.8,0.38,0.12,0.15,0.5,8.5,0.0,0,0,1.3,1.3,0.11,0.7,0.7,Matches,marseille
1702,Hiroki Sakai,jp JPN,DF,31-020,33.7,0,4.0,0.0,0.0,0.12,0.0,0.0,,10.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,marseille
1703,Dimitri Payet,fr FRA,FW,34-034,29.5,10,43.0,19.0,44.2,1.46,0.64,0.19,0.42,21.9,5.0,2,4,7.2,4.1,0.1,1.8,2.9,Matches,marseille
1704,Valentin Rongier,fr FRA,MF,26-146,25.9,1,22.0,5.0,22.7,0.85,0.19,0.05,0.2,23.4,0.0,0,0,1.0,1.0,0.05,0.0,0.0,Matches,marseille
1705,Pape Gueye,fr FRA,MF,22-098,25.4,2,21.0,6.0,28.6,0.83,0.24,0.1,0.33,22.7,0.0,0,0,1.2,1.2,0.07,0.8,0.8,Matches,marseille
1706,Darío Benedetto,ar ARG,"FW,MF",30-350,20.8,6,43.0,15.0,34.9,2.07,0.72,0.12,0.33,15.8,0.0,1,1,8.0,7.2,0.18,-3.0,-3.2,Matches,marseille
1707,Yuto Nagatomo,jp JPN,DF,34-232,20.3,0,4.0,0.0,0.0,0.2,0.0,0.0,,27.4,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,marseille
1708,Leonardo Balerdi,ar ARG,DF,22-096,19.9,2,14.0,5.0,35.7,0.7,0.25,0.14,0.4,8.8,0.0,0,0,1.7,1.7,0.13,0.3,0.3,Matches,marseille
1709,Pol Lirola,es ESP,"DF,MF",23-262,16.1,2,7.0,3.0,42.9,0.44,0.19,0.29,0.67,11.6,0.0,0,0,1.2,1.2,0.18,0.8,0.8,Matches,marseille
1710,Mickaël Cuisance,fr FRA,MF,21-259,14.4,2,10.0,3.0,30.0,0.7,0.21,0.2,0.67,18.5,1.0,0,0,0.9,0.9,0.09,1.1,1.1,Matches,marseille
1711,Morgan Sanson,fr FRA,MF,26-257,13.7,2,16.0,5.0,31.3,1.17,0.37,0.13,0.4,19.9,0.0,0,0,1.4,1.4,0.09,0.6,0.6,Matches,marseille
1712,Valère Germain,fr FRA,FW,31-015,13.5,3,16.0,6.0,37.5,1.18,0.44,0.19,0.5,11.0,0.0,0,0,2.2,2.2,0.17,0.8,0.8,Matches,marseille
1713,Jordan Amavi,fr FRA,DF,27-054,13.2,1,5.0,1.0,20.0,0.38,0.08,0.2,1.0,15.2,0.0,0,0,0.2,0.2,0.04,0.8,0.8,Matches,marseille
1714,Arkadiusz Milik,pl POL,FW,27-063,11.6,6,36.0,16.0,44.4,3.11,1.38,0.14,0.31,16.2,0.0,1,1,5.5,4.8,0.15,-0.5,-0.8,Matches,marseille
1715,Saîf-Eddine Khaoui,tn TUN,"FW,MF",26-005,7.9,2,12.0,7.0,58.3,1.53,0.89,0.17,0.29,18.1,0.0,0,0,0.8,0.8,0.07,1.2,1.2,Matches,marseille
1716,Luis Henrique,br BRA,"FW,MF",19-139,7.2,0,4.0,2.0,50.0,0.55,0.28,0.0,0.0,24.6,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,marseille
1717,Nemanja Radonjić,rs SRB,MF,25-076,6.0,2,14.0,8.0,57.1,2.32,1.33,0.14,0.25,16.9,0.0,0,0,1.8,1.8,0.14,0.2,0.2,Matches,marseille
1718,Yohann Pelé,fr FRA,GK,38-179,3.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1719,Lucas Perrin,fr FRA,DF,22-164,3.5,1,3.0,1.0,33.3,0.86,0.29,0.33,1.0,12.4,0.0,0,0,0.3,0.3,0.11,0.7,0.7,Matches,marseille
1720,Kevin Strootman,nl NED,MF,31-078,2.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1721,Olivier Ntcham,fr FRA,MF,25-082,2.3,0,1.0,0.0,0.0,0.43,0.0,0.0,,22.1,1.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,marseille
1722,Marley Aké,fr FRA,FW,20-117,2.1,0,5.0,0.0,0.0,2.43,0.0,0.0,,9.7,0.0,0,0,1.2,1.2,0.23,-1.2,-1.2,Matches,marseille
1723,Maxime Lopez,fr FRA,"FW,MF",23-149,1.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1724,Cheikh Ahmadou Dieng,sn SEN,FW,21-040,1.4,1,2.0,1.0,50.0,1.4,0.7,0.5,1.0,4.1,0.0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches,marseille
1725,Bouna Sarr,gn GUI,DF,29-091,0.8,0,1.0,0.0,0.0,1.18,0.0,0.0,,28.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,marseille
1726,Christopher Rocchia,fr FRA,DF,23-090,0.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1727,Cheick Souaré,fr FRA,MF,18-241,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1728,Dylan Bronn,tn TUN,DF,25-317,35.2,1,11.0,2.0,18.2,0.31,0.06,0.0,0.0,22.5,0.0,1,2,1.9,0.4,0.04,-0.9,-0.4,Matches,metz
1729,Fabien Centonze,fr FRA,DF,25-106,34.8,2,25.0,7.0,28.0,0.72,0.2,0.04,0.14,22.3,0.0,1,1,1.1,1.1,0.05,-0.1,-0.1,Matches,metz
1730,Alexandre Oukidja,dz ALG,GK,32-287,31.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1731,John Boye,gh GHA,DF,34-009,31.2,1,13.0,2.0,15.4,0.42,0.06,0.08,0.5,8.5,0.0,0,0,1.9,1.9,0.14,-0.9,-0.9,Matches,metz
1732,Farid Boulaya,dz ALG,"MF,FW",28-066,29.9,5,73.0,26.0,35.6,2.44,0.87,0.07,0.19,26.3,24.0,0,1,4.6,3.8,0.05,0.4,1.2,Matches,metz
1733,Habib Maïga,ci CIV,MF,25-121,28.6,1,24.0,5.0,20.8,0.84,0.17,0.04,0.2,18.1,0.0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches,metz
1734,Boubakar Kouyaté,ml MLI,DF,24-017,23.7,1,12.0,4.0,33.3,0.51,0.17,0.08,0.25,8.6,0.0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches,metz
1735,Thomas Delaine,fr FRA,DF,29-039,21.1,3,18.0,11.0,61.1,0.85,0.52,0.17,0.27,20.6,0.0,0,0,1.1,1.1,0.07,1.9,1.9,Matches,metz
1736,Victorien Angban,ci CIV,MF,24-215,21.0,0,6.0,1.0,16.7,0.29,0.05,0.0,0.0,21.1,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,metz
1737,Matthieu Udol,fr FRA,DF,25-043,19.1,0,12.0,4.0,33.3,0.63,0.21,0.0,0.0,21.6,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,metz
1738,Lamine Gueye,sn SEN,"FW,MF",23-050,15.7,2,41.0,14.0,34.1,2.61,0.89,0.05,0.14,16.6,0.0,0,0,4.2,4.2,0.1,-2.2,-2.2,Matches,metz
1739,Pape Matar Sarr,sn SEN,MF,18-230,15.0,3,26.0,7.0,26.9,1.73,0.47,0.12,0.43,24.2,0.0,0,0,0.8,0.8,0.03,1.2,1.2,Matches,metz
1740,Mamadou Fofana,ml MLI,"MF,DF",23-101,14.7,0,3.0,0.0,0.0,0.2,0.0,0.0,,12.5,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,metz
1741,Aaron Leya Iseka,be BEL,FW,23-168,12.8,5,23.0,9.0,39.1,1.79,0.7,0.13,0.33,14.8,0.0,2,3,4.7,2.4,0.13,-0.7,-0.4,Matches,metz
1742,Opa Nguette,sn SEN,"FW,MF",26-298,12.6,3,18.0,7.0,38.9,1.43,0.56,0.17,0.43,15.7,0.0,0,1,3.4,2.6,0.14,-0.4,0.4,Matches,metz
1743,Vagner Gonçalves,cv CPV,"FW,MF",25-112,10.9,5,20.0,5.0,25.0,1.83,0.46,0.1,0.4,17.3,0.0,3,3,4.0,2.5,0.15,-1.0,-1.5,Matches,metz
1744,Vincent Pajot,fr FRA,MF,30-256,10.4,0,5.0,2.0,40.0,0.48,0.19,0.0,0.0,8.9,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,metz
1745,Papa Ndiaga Yade,sn SEN,"FW,MF",21-117,9.6,3,24.0,7.0,29.2,2.49,0.73,0.13,0.43,22.2,1.0,0,0,1.3,1.3,0.06,1.7,1.7,Matches,metz
1746,Thierry Ambrose,fr FRA,FW,24-035,7.8,1,16.0,5.0,31.3,2.06,0.64,0.0,0.0,21.7,0.0,1,1,0.5,0.5,0.04,-0.5,-0.5,Matches,metz
1747,Warren Tchimbembé,fr FRA,"MF,FW",23-011,6.5,0,6.0,1.0,16.7,0.92,0.15,0.0,0.0,17.8,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,metz
1748,Marc-Aurèle Caillard,fr FRA,GK,26-355,6.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1749,Ibrahima Niane,sn SEN,FW,22-052,5.5,6,20.0,8.0,40.0,3.64,1.46,0.25,0.63,14.8,1.0,1,1,3.1,2.4,0.12,2.9,2.6,Matches,metz
1750,Youssef Maziz,fr FRA,"MF,FW",22-312,3.8,0,8.0,0.0,0.0,2.13,0.0,0.0,,21.0,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,metz
1751,Habib Diallo,sn SEN,FW,25-318,1.6,0,2.0,0.0,0.0,1.26,0.0,0.0,,9.6,0.0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches,metz
1752,Kévin N'Doram,fr FRA,MF,25-100,0.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1753,Ernest Boahene,gh GHA,DF,21-057,0.4,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,metz
1754,Cheikh Tidiane Sabaly,sn SEN,MF,22-059,0.1,0,1.0,0.0,0.0,7.5,0.0,0.0,,20.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,metz
1755,Matthias Ginter,de GER,DF,27-090,41.0,2,21.0,7.0,33.3,0.51,0.17,0.1,0.29,11.0,0.0,0,0,2.0,2.0,0.1,0.0,0.0,Matches,MGladbach
1756,Stefan Lainer,at AUT,DF,28-235,36.5,2,24.0,6.0,25.0,0.66,0.16,0.08,0.33,16.0,0.0,0,0,1.6,1.6,0.09,0.4,0.4,Matches,MGladbach
1757,Florian Neuhaus,de GER,MF,24-034,35.5,7,69.0,25.0,36.2,1.94,0.7,0.1,0.28,23.6,1.0,0,0,3.5,3.5,0.06,1.5,1.5,Matches,MGladbach
1758,Yann Sommer,ch SUI,GK,32-123,34.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1759,Nico Elvedi,ch SUI,DF,24-201,33.5,5,15.0,7.0,46.7,0.45,0.21,0.33,0.71,8.5,0.0,0,0,2.1,2.1,0.17,1.9,1.9,Matches,MGladbach
1760,Christoph Kramer,de GER,MF,30-059,31.3,0,15.0,1.0,6.7,0.48,0.03,0.0,0.0,21.5,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,MGladbach
1761,Lars Stindl,de GER,"MF,FW",32-236,29.1,15,63.0,28.0,44.4,2.17,0.96,0.13,0.29,19.7,6.0,7,8,11.2,5.1,0.1,2.8,1.9,Matches,MGladbach
1762,Jonas Hofmann,de GER,FW,28-279,25.5,8,31.0,14.0,45.2,1.22,0.55,0.16,0.36,20.5,0.0,3,3,5.1,2.8,0.12,1.9,1.2,Matches,MGladbach
1763,Alassane Pléa,fr FRA,FW,28-040,25.4,10,72.0,31.0,43.1,2.83,1.22,0.14,0.32,15.8,1.0,0,0,7.1,7.1,0.11,1.9,1.9,Matches,MGladbach
1764,Marcus Thuram,fr FRA,FW,23-256,23.9,9,67.0,24.0,35.8,2.8,1.0,0.13,0.38,12.6,0.0,0,0,7.6,7.6,0.12,0.4,0.4,Matches,MGladbach
1765,Ramy Bensebaini,dz ALG,DF,26-003,23.5,5,26.0,8.0,30.8,1.1,0.34,0.15,0.5,14.2,1.0,1,1,2.3,1.6,0.08,1.7,1.4,Matches,MGladbach
1766,Breel Embolo,ch SUI,"FW,MF",24-064,18.0,4,48.0,19.0,39.6,2.67,1.05,0.08,0.21,13.1,0.0,0,0,7.4,7.4,0.17,-3.4,-3.4,Matches,MGladbach
1767,Oscar Wendt,se SWE,DF,35-177,17.1,2,9.0,3.0,33.3,0.53,0.18,0.22,0.67,20.2,3.0,0,0,0.8,0.8,0.1,1.2,1.2,Matches,MGladbach
1768,Denis Zakaria,ch SUI,"MF,FW",24-150,15.9,1,9.0,1.0,11.1,0.57,0.06,0.11,1.0,21.8,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Matches,MGladbach
1769,Hannes Wolf,at AUT,"MF,FW",22-003,15.4,4,21.0,8.0,38.1,1.36,0.52,0.19,0.5,15.6,0.0,0,0,1.8,1.8,0.12,1.2,1.2,Matches,MGladbach
1770,Valentino Lazaro,at AUT,"FW,DF",25-026,13.3,1,13.0,3.0,23.1,0.97,0.22,0.08,0.33,17.6,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3,Matches,MGladbach
1771,Patrick Herrmann,de GER,FW,30-066,11.1,3,21.0,10.0,47.6,1.89,0.9,0.14,0.3,15.8,1.0,0,0,2.5,2.5,0.14,-2.5,-2.5,Matches,MGladbach
1772,Tobias Sippel,de GER,GK,33-028,6.8,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1773,Tony Jantschke,de GER,DF,31-012,4.0,0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,10.8,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches,MGladbach
1774,László Bénes,sk SVK,MF,23-222,2.8,1,5.0,1.0,20.0,1.76,0.35,0.2,1.0,26.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,MGladbach
1775,Ibrahima Traoré,gn GUI,FW,32-363,2.2,1,2.0,1.0,50.0,0.93,0.46,0.5,1.0,15.8,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,MGladbach
1776,Louis Beyer,de GER,DF,20-335,2.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1777,Michael Lang,ch SUI,DF,30-070,1.1,0,2.0,0.0,0.0,1.82,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1778,Rocco Reitz,de GER,MF,18-325,0.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1779,Julio Villalba,py PAR,FW,22-220,0.1,1,1.0,1.0,100.0,6.92,6.92,0.0,0.0,,,1,1,,,,,,Matches,MGladbach
1780,Gianluigi Donnarumma,it ITA,GK,20,38.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Milan
1781,Alessio Romagnoli,it ITA,DF,24,38.7,1,15.0,3.0,20.0,0.39,0.08,0.07,0.33,8.9,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches,Milan
1782,Theo Hernández,fr FRA,DF,21,34.4,7,57.0,21.0,36.8,1.66,0.61,0.12,0.33,17.9,0.0,0,0,4.5,4.5,0.09,1.5,1.5,Matches,Milan
1783,Franck Kessié,ci CIV,MF,22,34.3,4,40.0,12.0,30.0,1.16,0.35,0.05,0.17,17.9,0.0,2,2,4.1,2.6,0.07,-0.1,-0.6,Matches,Milan
1784,Hakan Çalhanoğlu,tr TUR,"MF,FW",25,32.4,11,111.0,35.0,31.5,3.42,1.08,0.09,0.29,21.8,12.0,1,1,8.0,7.3,0.07,1.0,0.7,Matches,Milan
1785,Ismaël Bennacer,dz ALG,MF,21,31.9,1,16.0,1.0,6.3,0.5,0.03,0.06,1.0,26.7,1.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches,Milan
1786,Andrea Conti,it ITA,DF,25,22.5,0,2.0,0.0,0.0,0.09,0.0,0.0,,26.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Milan
1787,Davide Calabria,it ITA,DF,22,20.0,1,14.0,3.0,21.4,0.7,0.15,0.07,0.33,22.8,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches,Milan
1788,Ante Rebić,hr CRO,FW,25,18.6,12,53.0,27.0,50.9,2.84,1.45,0.23,0.44,14.1,0.0,0,0,6.8,6.8,0.17,4.2,4.2,Matches,Milan
1789,Simon Kjær,dk DEN,DF,30,18.0,0,8.0,2.0,25.0,0.44,0.11,0.0,0.0,8.9,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Milan
1790,Giacomo Bonaventura,it ITA,"MF,FW",29,17.1,4,46.0,16.0,34.8,2.69,0.94,0.09,0.25,19.9,0.0,0,0,3.5,3.5,0.08,-0.5,-0.5,Matches,Milan
1791,Zlatan Ibrahimović,se SWE,FW,37,16.8,11,73.0,22.0,30.1,4.36,1.31,0.12,0.41,15.8,8.0,2,3,9.7,7.5,0.12,0.3,0.5,Matches,Milan
1792,Rafael Leão,pt POR,FW,20,16.5,6,45.0,15.0,33.3,2.72,0.91,0.13,0.4,15.5,0.0,0,0,5.0,5.0,0.11,1.0,1.0,Matches,Milan
1793,Samu Castillejo,es ESP,"FW,MF",24,16.3,3,36.0,11.0,30.6,2.2,0.67,0.08,0.27,16.9,0.0,0,0,3.0,3.0,0.1,-1.0,-1.0,Matches,Milan
1794,Mateo Musacchio,ar ARG,DF,28,16.3,0,5.0,0.0,0.0,0.31,0.0,0.0,,10.9,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Milan
1795,Suso,es ESP,"FW,MF",25,15.4,1,33.0,12.0,36.4,2.14,0.78,0.03,0.08,24.0,2.0,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches,Milan
1796,Krzysztof Piątek,pl POL,FW,24,14.9,5,51.0,14.0,27.5,3.43,0.94,0.04,0.14,15.7,0.0,3,3,6.2,3.9,0.09,-2.2,-2.9,Matches,Milan
