,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
1574,Kiko Casilla,es ESP,GK,34-216,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leeds United
1575,Leif Davis,eng ENG,DF,21-114,4,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leeds United
1576,Barry Douglas,sco SCO,DF,31-244,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1577,Oliver Casey,eng ENG,DF,20-204,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1578,Charlie Cresswell,eng ENG,DF,18-150,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1579,Mateusz Bogusz,pl POL,MF,19-257,1,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1580,Jack Jenkins,eng ENG,MF,19-044,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1581,Niall Huggins,wal WAL,DF,20-139,1,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leeds United
1582,Sam Greenwood,eng ENG,FW,19-100,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1583,Robbie Gotts,eng ENG,MF,21-178,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leeds United
1584,Joe Gelhardt,eng ENG,FW,19-002,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1585,Elia Caprile,it ITA,GK,19-254,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1586,Crysencio Summerville,nl NED,FW,19-188,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1587,Gaetano Berardi,ch SUI,DF,32-258,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1588,Cody Drameh,eng ENG,DF,19-149,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1589,Alfie McCalmont,nir NIR,MF,21-042,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leeds United
1590,Youri Tielemans,be BEL,MF,24-001,47,45,4074.0,45.3,8.0,5.0,5.0,3.0,3.0,9.0,0.0,0.18,0.11,0.29,0.11,0.22,4.1,2.6,3.3,5.8,0.1,0.08,0.19,0.07,0.15,Matches,Leicester City
1591,Kasper Schmeichel,dk DEN,GK,34-184,44,44,3960.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1592,Jonny Evans,nir NIR,DF,33-125,36,36,3184.0,35.4,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.06,0.06,0.11,0.06,0.11,2.0,2.0,0.5,2.4,0.06,0.01,0.08,0.06,0.08,Matches,Leicester City
1593,Jamie Vardy,eng ENG,FW,34-117,38,34,3065.0,34.1,15.0,9.0,8.0,7.0,8.0,1.0,0.0,0.44,0.26,0.7,0.23,0.5,18.8,12.7,5.5,18.2,0.62,0.18,0.8,0.42,0.6,Matches,Leicester City
1594,Wesley Fofana,fr FRA,DF,20-142,34,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.4,1.9,0.06,0.01,0.07,0.06,0.07,Matches,Leicester City
1595,James Justin,eng ENG,DF,23-074,31,30,2693.0,29.9,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.1,0.03,0.13,0.1,0.13,1.8,1.8,1.7,3.5,0.06,0.06,0.12,0.06,0.12,Matches,Leicester City
1596,Harvey Barnes,eng ENG,"FW,MF",23-150,35,29,2603.0,28.9,13.0,4.0,13.0,0.0,0.0,1.0,0.0,0.45,0.14,0.59,0.45,0.59,8.0,8.0,2.3,10.3,0.3,0.09,0.38,0.3,0.38,Matches,Leicester City
1597,Wilfred Ndidi,ng NGA,MF,24-143,32,30,2555.0,28.4,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.04,0.11,0.14,0.04,0.14,0.8,0.8,1.1,1.9,0.03,0.05,0.08,0.03,0.08,Matches,Leicester City
1598,James Maddison,eng ENG,MF,24-166,38,28,2509.0,27.9,11.0,9.0,11.0,0.0,0.0,4.0,0.0,0.39,0.32,0.72,0.39,0.72,5.9,5.9,6.7,12.7,0.24,0.27,0.51,0.24,0.51,Matches,Leicester City
1599,Timothy Castagne,be BEL,DF,25-154,30,28,2477.0,27.5,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.07,0.15,0.22,0.07,0.22,1.3,1.3,2.3,3.6,0.05,0.1,0.15,0.05,0.15,Matches,Leicester City
1600,Marc Albrighton,eng ENG,"DF,FW",31-171,38,22,2186.0,24.3,2.0,6.0,2.0,0.0,0.0,5.0,0.0,0.08,0.25,0.33,0.08,0.33,1.4,1.4,4.2,5.6,0.07,0.21,0.28,0.07,0.28,Matches,Leicester City
1601,Çağlar Söyüncü,tr TUR,DF,24-350,28,23,2116.0,23.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches,Leicester City
1602,Kelechi Iheanacho,ng NGA,FW,24-217,35,22,1984.0,22.0,18.0,6.0,18.0,0.0,1.0,4.0,0.0,0.82,0.27,1.09,0.82,1.09,8.5,7.7,5.2,12.9,0.49,0.3,0.78,0.44,0.74,Matches,Leicester City
1603,Nampalys Mendy,sn SEN,MF,28-319,28,17,1637.0,18.2,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.4,0.4,0.0,0.02,0.03,0.0,0.03,Matches,Leicester City
1604,Ayoze Pérez,es ESP,"FW,MF",27-289,32,18,1637.0,18.2,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.16,0.11,0.27,0.16,0.27,2.9,2.9,1.2,4.0,0.21,0.09,0.3,0.21,0.3,Matches,Leicester City
1605,Luke Thomas,eng ENG,DF,19-332,21,17,1509.0,16.8,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,0.8,0.8,0.3,1.1,0.06,0.02,0.08,0.06,0.08,Matches,Leicester City
1606,Dennis Praet,be BEL,"MF,FW",26-359,24,15,1200.0,13.3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.3,1.8,1.8,1.0,2.8,0.15,0.08,0.23,0.15,0.23,Matches,Leicester City
1607,Daniel Amartey,gh GHA,DF,26-138,17,13,1142.0,12.7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,Matches,Leicester City
1608,Christian Fuchs,at AUT,DF,35-031,16,13,1113.0,12.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,Leicester City
1609,Ricardo Pereira,pt POR,"DF,MF",27-214,17,13,1109.0,12.3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.5,0.9,0.04,0.05,0.09,0.04,0.09,Matches,Leicester City
1610,Cengiz Ünder,tr TUR,"MF,FW",23-298,19,9,945.0,10.5,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.19,0.29,0.48,0.19,0.48,2.2,2.2,2.3,4.4,0.25,0.26,0.51,0.25,0.51,Matches,Leicester City
1611,Hamza Choudhury,eng ENG,MF,23-219,20,10,871.0,9.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,0.6,0.6,0.0,0.6,0.08,0.0,0.08,0.08,0.08,Matches,Leicester City
1612,Danny Ward,wal WAL,GK,27-320,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Leicester City
1613,Wes Morgan,jm JAM,DF,37-107,9,3,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1614,Demarai Gray,eng ENG,FW,24-314,2,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.43,0.0,0.43,0.43,0.43,Matches,Leicester City
1615,Sidnei Tavares,pt POR,MF,19-221,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches,Leicester City
1616,Vontae Daley Campbell,eng ENG,DF,20-036,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leicester City
1617,Kiernan Dewsbury Hall,eng ENG,MF,22-244,1,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leicester City
1618,Islam Slimani,dz ALG,FW,32-324,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches,Leicester City
1619,Khanya Leshabela,za RSA,MF,21-232,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1620,Eldin Jakupović,ch SUI,GK,36-218,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1621,Shane Flynn,ie IRL,MF,19-206,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1622,Josh Knight,eng ENG,"DF,MF",23-243,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1623,Benjamin Nelson,sco SCO,DF,17-051,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1624,Thanawat Suengchitthawon,fr FRA,MF,21-120,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1625,Jakub Stolarczyk,pl POL,GK,20-140,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1626,Ethan Fitzhugh,eng ENG,MF,18-162,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1627,Jean-Louis Leca,fr FRA,GK,35-223,34,34,3043.0,33.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,lens
1628,Jonathan Gradit,fr FRA,DF,28-159,31,31,2643.0,29.4,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.4,0.5,0.0,0.02,0.02,0.0,0.02,Matches,lens
1629,Cheick Doucouré,ml MLI,MF,21-114,32,29,2527.0,28.1,4.0,1.0,4.0,0.0,0.0,8.0,0.0,0.14,0.04,0.18,0.14,0.18,1.1,1.1,1.7,2.8,0.04,0.07,0.11,0.04,0.11,Matches,lens
1630,Loïc Bade,fr FRA,DF,21-021,30,28,2508.0,27.9,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.02,0.0,0.03,0.02,0.03,Matches,lens
1631,Florian Sotoca,fr FRA,FW,30-189,33,27,2351.0,26.1,8.0,3.0,6.0,2.0,2.0,7.0,0.0,0.31,0.11,0.42,0.23,0.34,9.8,8.3,3.5,11.8,0.38,0.14,0.52,0.32,0.46,Matches,lens
1632,Jonathan Clauss,fr FRA,DF,28-219,31,28,2338.0,26.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,0.12,0.27,0.38,0.12,0.38,1.7,1.7,5.4,7.1,0.07,0.22,0.29,0.07,0.29,Matches,lens
1633,Gaël Kakuta,cd COD,"MF,FW",29-315,33,28,2256.0,25.1,11.0,5.0,4.0,7.0,9.0,2.0,0.0,0.44,0.2,0.64,0.16,0.36,11.4,4.6,6.3,10.8,0.46,0.25,0.72,0.19,0.44,Matches,lens
1634,Yannick Cahuzac,fr FRA,MF,36-104,29,25,2167.0,24.1,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,0.5,2.1,0.07,0.02,0.09,0.07,0.09,Matches,lens
1635,Seko Fofana,ci CIV,MF,25-360,29,23,2162.0,24.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.08,0.12,0.21,0.08,0.21,2.5,2.5,2.2,4.8,0.12,0.1,0.22,0.12,0.22,Matches,lens
1636,Massadio Haïdara,ml MLI,DF,28-151,25,23,2059.0,22.9,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.09,0.04,0.13,0.09,0.13,2.3,2.3,2.2,4.5,0.1,0.1,0.2,0.1,0.2,Matches,lens
1637,Facundo Medina,ar ARG,DF,21-339,24,22,1962.0,21.8,3.0,0.0,3.0,0.0,0.0,11.0,0.0,0.14,0.0,0.14,0.14,0.14,0.8,0.8,0.3,1.2,0.04,0.02,0.06,0.04,0.06,Matches,lens
1638,Steven Fortes,cv CPV,DF,29-015,19,17,1525.0,16.9,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,0.2,0.4,0.01,0.02,0.03,0.01,0.03,Matches,lens
1639,Simon Banza,fr FRA,FW,24-262,33,12,1389.0,15.4,5.0,2.0,4.0,1.0,1.0,6.0,1.0,0.32,0.13,0.45,0.26,0.39,5.7,4.9,0.9,5.8,0.4,0.06,0.46,0.34,0.41,Matches,lens
1640,Arnaud Kalimuendo,fr FRA,"FW,MF",19-101,27,14,1251.0,13.9,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.58,0.29,0.86,0.58,0.86,5.5,5.5,1.6,7.0,0.46,0.13,0.59,0.46,0.59,Matches,lens
1641,Clément Michelin,fr FRA,DF,23-356,27,13,1237.0,13.7,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.29,0.29,0.0,0.29,0.3,0.3,3.1,3.4,0.02,0.27,0.29,0.02,0.29,Matches,lens
1642,Issiaga Sylla,gn GUI,DF,27-121,21,14,1206.0,13.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.07,0.07,0.07,1.5,1.5,0.4,1.9,0.12,0.04,0.15,0.12,0.15,Matches,lens
1643,Ignatius Ganago,cm CMR,FW,22-075,21,13,1072.0,11.9,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,5.2,5.2,0.8,6.0,0.47,0.07,0.54,0.47,0.54,Matches,lens
1644,Ismaëlben Boura,fr FRA,DF,20-261,18,8,800.0,8.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.4,0.6,0.02,0.05,0.07,0.02,0.07,Matches,lens
1645,Corentin Jean,fr FRA,FW,25-291,23,8,682.0,7.6,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.4,0.4,0.79,0.4,0.79,1.2,1.2,0.4,1.5,0.2,0.06,0.26,0.2,0.26,Matches,lens
1646,Tony Mauricio,fr FRA,MF,27-041,26,3,575.0,6.4,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.63,0.63,0.0,0.63,0.6,0.6,1.4,2.0,0.12,0.26,0.38,0.12,0.38,Matches,lens
1647,Wuilker Faríñez,ve VEN,GK,23-076,5,3,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1648,David Pereira da Costa,pt POR,"MF,FW",20-117,7,2,214.0,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.42,0.84,0.42,0.84,0.7,0.7,0.0,0.8,0.48,0.03,0.51,0.48,0.51,Matches,lens
1649,Manuel Perez,fr FRA,MF,29-356,4,1,128.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches,lens
1650,Aleksandar Radovanović,rs SRB,DF,27-172,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1651,Cheick Traoré,ml MLI,DF,26-032,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1652,Adrien Louveau,fr FRA,"DF,MF",21-090,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1653,Ansou Sow,fr FRA,MF,20-358,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
1654,Yannick Pandor,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,lens
1655,Cyrille Bayala,bf BFA,"FW,MF",24-343,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1656,Boubakar Camara,fr FRA,FW,20-036,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1657,Jonathan Varane,fr FRA,MF,19-235,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1658,Charles Boli,fr FRA,MF,22-245,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1659,Adam Oudjani,dz ALG,MF,19-246,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1660,Yann Kembo Diantela,fr FRA,MF,19-043,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1661,Gaëtan Robail,fr FRA,"FW,MF",27-113,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1662,Zakaria Diallo,fr FRA,DF,34-262,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
1663,Edmond Tapsoba,bf BFA,"DF,MF",22-078,36,32,3042.0,33.8,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,1.2,1.2,0.7,1.9,0.04,0.02,0.06,0.04,0.06,Matches,Leverkusen
1664,Lukáš Hrádecký,fi FIN,GK,31-148,33,33,2955.0,32.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1665,Moussa Diaby,fr FRA,"FW,MF",21-288,39,32,2909.0,32.3,10.0,12.0,10.0,0.0,0.0,5.0,0.0,0.31,0.37,0.68,0.31,0.68,7.5,7.5,7.7,15.1,0.25,0.26,0.51,0.25,0.51,Matches,Leverkusen
1666,Leon Bailey,jm JAM,"FW,MF",23-255,38,31,2723.0,30.3,14.0,9.0,14.0,0.0,0.0,7.0,0.0,0.46,0.3,0.76,0.46,0.76,9.8,9.8,6.6,16.4,0.36,0.24,0.61,0.36,0.61,Matches,Leverkusen
1667,Florian Wirtz,de GER,MF,17-353,34,27,2498.0,27.8,7.0,8.0,7.0,0.0,0.0,1.0,0.0,0.25,0.29,0.54,0.25,0.54,3.8,3.8,5.1,9.0,0.15,0.2,0.35,0.15,0.35,Matches,Leverkusen
1668,Jonathan Tah,de GER,DF,25-069,31,27,2481.0,27.6,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,0.2,0.8,0.03,0.01,0.03,0.03,0.03,Matches,Leverkusen
1669,Nadiem Amiri,de GER,"MF,FW",24-176,36,27,2422.0,26.9,5.0,9.0,5.0,0.0,0.0,4.0,0.0,0.19,0.33,0.52,0.19,0.52,3.2,3.2,4.1,7.3,0.13,0.16,0.29,0.13,0.29,Matches,Leverkusen
1670,Kerem Demirbay,de GER,MF,27-292,33,24,2146.0,23.8,4.0,9.0,4.0,0.0,0.0,3.0,0.0,0.17,0.38,0.55,0.17,0.55,2.9,2.9,3.5,6.4,0.14,0.17,0.32,0.14,0.32,Matches,Leverkusen
1671,Patrik Schick,cz CZE,FW,25-087,32,23,2019.0,22.4,13.0,2.0,13.0,0.0,0.0,4.0,0.0,0.58,0.09,0.67,0.58,0.67,11.8,11.8,2.7,14.5,0.58,0.13,0.71,0.58,0.71,Matches,Leverkusen
1672,Wendell,br BRA,DF,27-275,26,20,1931.0,21.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,0.9,1.2,0.01,0.05,0.06,0.01,0.06,Matches,Leverkusen
1673,Charles Aránguiz,cl CHI,MF,32-004,23,21,1782.0,19.8,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.8,1.5,0.04,0.05,0.09,0.04,0.09,Matches,Leverkusen
1674,Daley Sinkgraven,nl NED,"MF,DF",25-291,25,21,1777.0,19.7,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.15,0.15,0.0,0.15,0.5,0.5,0.9,1.3,0.03,0.05,0.08,0.03,0.08,Matches,Leverkusen
1675,Lucas Alario,ar ARG,FW,28-195,32,18,1685.0,18.7,14.0,3.0,11.0,3.0,3.0,3.0,0.0,0.75,0.16,0.91,0.59,0.75,7.3,5.8,0.7,6.5,0.45,0.04,0.5,0.36,0.4,Matches,Leverkusen
1676,Aleksandar Dragović,at AUT,DF,30-046,25,15,1541.0,17.1,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.12,0.06,0.18,0.12,0.18,0.4,0.4,0.5,0.9,0.03,0.03,0.06,0.03,0.06,Matches,Leverkusen
1677,Julian Baumgartlinger,at AUT,MF,33-109,23,17,1511.0,16.8,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.18,0.06,0.24,0.18,0.24,1.4,1.4,0.3,1.7,0.09,0.02,0.11,0.09,0.11,Matches,Leverkusen
1678,Lars Bender,de GER,"DF,MF",31-359,19,16,1277.0,14.2,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.14,0.21,0.07,0.21,0.5,0.5,0.5,1.0,0.04,0.04,0.08,0.04,0.08,Matches,Leverkusen
1679,Sven Bender,de GER,DF,31-359,17,15,1234.0,13.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches,Leverkusen
1680,Karim Bellarabi,de GER,"FW,DF",31-013,25,10,994.0,11.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.27,0.18,0.45,0.27,0.45,2.8,2.8,2.1,5.0,0.3,0.23,0.54,0.3,0.54,Matches,Leverkusen
1681,Exequiel Palacios,ar ARG,MF,22-198,11,8,628.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.1,0.4,0.04,0.03,0.07,0.04,0.07,Matches,Leverkusen
1682,Jeremie Frimpong,nl NED,DF,20-132,13,6,610.0,6.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,1.1,1.3,0.04,0.17,0.21,0.04,0.21,Matches,Leverkusen
1683,Timothy Fosu-Mensah,nl NED,DF,23-109,7,6,529.0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,0.05,0.03,0.08,0.05,0.08,Matches,Leverkusen
1684,Tin Jedvaj,hr CRO,DF,25-144,8,6,485.0,5.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.2,0.2,0.2,0.4,0.05,0.03,0.08,0.05,0.08,Matches,Leverkusen
1685,Demarai Gray,eng ENG,"FW,DF",24-297,9,5,418.0,4.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.22,0.43,0.65,0.22,0.65,1.3,1.3,1.4,2.7,0.28,0.3,0.59,0.28,0.59,Matches,Leverkusen
1686,Niklas Lomb,de GER,GK,27-267,5,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1687,Lennart Grill,de GER,GK,22-086,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1688,Mitchell Weiser,de GER,DF,27-000,5,2,226.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches,Leverkusen
1689,Santiago Arias,co COL,DF,29-098,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1690,Emrehan Gedikli,de GER,"FW,MF",17-361,3,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.23,0.25,0.48,0.23,0.48,Matches,Leverkusen
1691,Cem Türkmen,de GER,MF,19-023,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
