,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
1647,Riyad Mahrez,dz ALG,"FW,MF",28.0,50,35,3150.0,35.0,13.0,13.0,12.0,1.0,1.0,1.0,0.0,0.37,0.37,0.74,0.34,0.71,9.3,8.6,11.4,20.0,0.33,0.41,0.74,0.31,0.71,Matches,Manchester City
1648,Nicolás Otamendi,ar ARG,DF,31.0,39,31,2915.0,32.4,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,2.6,2.6,0.2,2.7,0.1,0.01,0.11,0.1,0.11,Matches,Manchester City
1649,David Silva,es ESP,MF,33.0,40,31,2593.0,28.8,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.21,0.38,0.59,0.21,0.59,7.0,7.0,5.6,12.6,0.32,0.26,0.58,0.32,0.58,Matches,Manchester City
1650,João Cancelo,pt POR,DF,25.0,33,25,2364.0,26.3,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,1.9,2.6,0.03,0.1,0.13,0.03,0.13,Matches,Manchester City
1651,Benjamin Mendy,fr FRA,DF,25.0,30,27,2321.0,25.8,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16,0.16,0.0,0.16,0.4,0.4,2.4,2.8,0.02,0.11,0.13,0.02,0.13,Matches,Manchester City
1652,Sergio Agüero,ar ARG,FW,31.0,32,25,2085.0,23.2,23.0,3.0,20.0,3.0,4.0,1.0,0.0,0.99,0.13,1.12,0.86,0.99,16.5,13.5,2.4,15.9,0.9,0.13,1.04,0.74,0.87,Matches,Manchester City
1653,Phil Foden,eng ENG,"MF,FW",19.0,38,18,1783.0,19.8,8.0,9.0,8.0,0.0,0.0,2.0,1.0,0.4,0.45,0.86,0.4,0.86,5.1,5.1,3.6,8.7,0.39,0.28,0.68,0.39,0.68,Matches,Manchester City
1654,Oleksandr Zinchenko,ua UKR,"DF,MF",22.0,25,18,1781.0,19.8,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.05,0.0,0.05,0.05,0.05,0.4,0.4,1.7,2.1,0.03,0.11,0.14,0.03,0.14,Matches,Manchester City
1655,John Stones,eng ENG,DF,25.0,24,16,1592.0,17.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.1,0.9,0.06,0.01,0.07,0.06,0.07,Matches,Manchester City
1656,Claudio Bravo,cl CHI,GK,36.0,17,15,1492.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1657,Aymeric Laporte,fr FRA,DF,25.0,20,19,1489.0,16.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches,Manchester City
1658,Eric García,es ESP,DF,18.0,20,15,1423.0,15.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.5,0.5,0.2,0.7,0.05,0.02,0.07,0.05,0.07,Matches,Manchester City
1659,Angeliño,es ESP,DF,22.0,12,10,891.0,9.9,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,1.4,1.6,0.04,0.25,0.29,0.04,0.29,Matches,Manchester City
1660,Taylor Harwood-Bellis,eng ENG,DF,17.0,4,3,279.0,3.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1661,Thomas Doyle,eng ENG,MF,17.0,3,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.42,0.0,0.42,0.42,0.42,Matches,Manchester City
1662,Adrian Bernabe,es ESP,MF,18.0,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Manchester City
1663,Leroy Sané,de GER,FW,23.0,2,1,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.76,0.0,0.76,0.76,0.76,Matches,Manchester City
1664,Ian Carlo Poveda,eng ENG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City
1665,Cole Palmer,eng ENG,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City
1666,Alpha Richard Dionkou,sn SEN,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City
1667,Scott Carson,eng ENG,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City
1668,Harry Maguire,eng ENG,DF,26.0,55,55,4960.0,55.1,3.0,2.0,3.0,0.0,0.0,9.0,0.0,0.05,0.04,0.09,0.05,0.09,2.5,2.5,0.6,3.0,0.05,0.01,0.06,0.05,0.06,Matches,Manchester Utd
1669,Victor Lindelöf,se SWE,DF,25.0,47,46,4107.0,45.6,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.02,0.02,0.04,0.02,0.04,0.7,0.7,0.3,1.0,0.02,0.01,0.03,0.02,0.03,Matches,Manchester Utd
1670,Aaron Wan-Bissaka,eng ENG,DF,21.0,46,45,4073.0,45.3,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.09,0.09,0.0,0.09,0.9,0.9,3.2,4.0,0.02,0.08,0.1,0.02,0.1,Matches,Manchester Utd
1671,David de Gea,es ESP,GK,28.0,43,43,3870.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1672,Fred,br BRA,MF,26.0,48,39,3576.0,39.7,2.0,4.0,2.0,0.0,0.0,12.0,0.0,0.05,0.1,0.15,0.05,0.15,3.3,3.3,3.3,6.6,0.11,0.11,0.21,0.11,0.21,Matches,Manchester Utd
1673,Anthony Martial,fr FRA,FW,23.0,48,41,3552.0,39.5,23.0,9.0,22.0,1.0,2.0,1.0,0.0,0.58,0.23,0.81,0.56,0.79,14.6,13.0,5.0,18.0,0.42,0.14,0.56,0.38,0.52,Matches,Manchester Utd
1674,Marcus Rashford,eng ENG,FW,21.0,44,39,3459.0,38.4,22.0,9.0,15.0,7.0,9.0,4.0,0.0,0.57,0.23,0.81,0.39,0.62,20.5,14.4,5.3,19.7,0.6,0.16,0.76,0.42,0.58,Matches,Manchester Utd
1675,Daniel James,wal WAL,FW,21.0,46,35,3028.0,33.6,4.0,6.0,4.0,0.0,0.0,4.0,0.0,0.12,0.18,0.3,0.12,0.3,4.3,4.3,4.3,8.6,0.15,0.15,0.3,0.15,0.3,Matches,Manchester Utd
1676,Mason Greenwood,eng ENG,FW,17.0,49,26,2631.0,29.2,17.0,3.0,16.0,1.0,1.0,0.0,0.0,0.58,0.1,0.68,0.55,0.65,5.9,5.9,1.5,7.4,0.27,0.07,0.34,0.27,0.34,Matches,Manchester Utd
1677,Nemanja Matić,rs SRB,MF,30.0,34,28,2560.0,28.4,1.0,3.0,1.0,0.0,0.0,5.0,1.0,0.04,0.11,0.14,0.04,0.14,0.3,0.3,1.3,1.6,0.01,0.06,0.07,0.01,0.07,Matches,Manchester Utd
1678,Luke Shaw,eng ENG,DF,24.0,33,29,2521.0,28.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.04,0.07,0.11,0.04,0.11,0.6,0.6,1.8,2.4,0.03,0.08,0.11,0.03,0.11,Matches,Manchester Utd
1679,Brandon Williams,eng ENG,DF,18.0,36,25,2473.0,27.5,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.04,0.0,0.04,0.04,0.04,0.8,0.8,0.8,1.6,0.04,0.04,0.08,0.04,0.08,Matches,Manchester Utd
1680,Scott McTominay,sco SCO,MF,22.0,37,28,2453.0,27.3,5.0,1.0,5.0,0.0,0.0,4.0,0.0,0.18,0.04,0.22,0.18,0.22,2.1,2.1,1.2,3.4,0.09,0.05,0.14,0.09,0.14,Matches,Manchester Utd
1681,Andreas Pereira,br BRA,"FW,MF",23.0,40,25,2298.0,25.5,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.08,0.16,0.23,0.08,0.23,2.5,2.5,4.1,6.6,0.13,0.21,0.35,0.13,0.35,Matches,Manchester Utd
1682,Juan Mata,es ESP,"MF,FW",31.0,37,21,1976.0,22.0,3.0,7.0,2.0,1.0,1.0,1.0,0.0,0.14,0.32,0.46,0.09,0.41,3.8,3.0,5.5,8.5,0.22,0.32,0.54,0.18,0.5,Matches,Manchester Utd
1683,Jesse Lingard,eng ENG,"MF,FW",26.0,40,20,1895.0,21.1,4.0,2.0,4.0,0.0,0.0,5.0,0.0,0.19,0.09,0.28,0.19,0.28,4.2,4.2,1.9,6.1,0.28,0.13,0.41,0.28,0.41,Matches,Manchester Utd
1684,Bruno Fernandes,pt POR,MF,24.0,22,21,1823.0,20.3,12.0,8.0,4.0,8.0,8.0,3.0,0.0,0.59,0.39,0.99,0.2,0.59,9.2,3.9,3.9,7.8,0.54,0.23,0.76,0.23,0.45,Matches,Manchester Utd
1685,Paul Pogba,fr FRA,MF,26.0,22,16,1641.0,18.2,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.05,0.16,0.22,0.05,0.22,2.1,1.3,3.2,4.6,0.13,0.2,0.33,0.08,0.29,Matches,Manchester Utd
1686,Sergio Romero,ar ARG,GK,32.0,17,17,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1687,Ashley Young,eng ENG,DF,34.0,18,14,1316.0,14.6,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,1.6,1.9,0.03,0.13,0.15,0.03,0.15,Matches,Manchester Utd
1688,Eric Bailly,ci CIV,DF,25.0,11,8,719.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,Manchester Utd
1689,Marcos Rojo,ar ARG,DF,29.0,9,7,679.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.03,0.07,0.1,0.03,0.1,Matches,Manchester Utd
1690,Axel Tuanzebe,eng ENG,DF,21.0,10,7,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1691,Odion Ighalo,ng NGA,FW,30.0,19,5,612.0,6.8,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.74,0.15,0.88,0.74,0.88,3.6,3.6,0.6,4.2,0.84,0.13,0.97,0.84,0.97,Matches,Manchester Utd
1692,Diogo Dalot,pt POR,DF,20.0,11,7,578.0,6.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,0.4,0.4,0.2,0.6,0.12,0.05,0.17,0.12,0.17,Matches,Manchester Utd
1693,Phil Jones,eng ENG,DF,27.0,8,7,563.0,6.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,0.2,0.2,0.0,0.2,0.05,0.01,0.05,0.05,0.05,Matches,Manchester Utd
1694,Tahith Chong,nl NED,FW,19.0,12,4,469.0,5.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,0.9,0.9,0.2,1.2,0.3,0.07,0.36,0.3,0.36,Matches,Manchester Utd
1695,James Garner,eng ENG,MF,18.0,6,3,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches,Manchester Utd
1696,Angel Gomes,eng ENG,"FW,MF",18.0,6,3,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.17,0.2,0.38,0.17,0.38,Matches,Manchester Utd
1697,Timothy Fosu-Mensah,nl NED,DF,21.0,6,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.06,0.05,0.11,0.06,0.11,Matches,Manchester Utd
1698,Ethan Laird,eng ENG,DF,18.0,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches,Manchester Utd
1699,Lee Grant,eng ENG,GK,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1700,Dylan Levitt,wal WAL,MF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.08,0.11,0.03,0.11,Matches,Manchester Utd
1701,Di'Shon Bernard,eng ENG,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1702,D'Mani Bughail-Mellor,eng ENG,FW,18.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1703,Teden Mengi,eng ENG,DF,17.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1704,Largie Ramazani,be BEL,MF,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1705,Ethan Galbraith,nir NIR,FW,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1706,Matej Kovar,cz CZE,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester Utd
1707,Max Taylor,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester Utd
1708,Arnau Puigmal,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester Utd
1709,Steve Mandanda,fr FRA,GK,34.0,29,29,2550.0,28.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseille
1710,Bouna Sarr,gn GUI,"DF,FW",27.0,32,29,2532.0,28.1,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.07,0.11,0.18,0.07,0.18,1.9,1.9,2.1,4.0,0.08,0.09,0.17,0.08,0.17,Matches,marseille
1711,Boubacar Kamara,fr FRA,"DF,MF",19.0,28,28,2499.0,27.8,2.0,2.0,2.0,0.0,0.0,7.0,1.0,0.07,0.07,0.14,0.07,0.14,0.6,0.6,0.5,1.0,0.02,0.02,0.04,0.02,0.04,Matches,marseille
1712,Jordan Amavi,fr FRA,DF,25.0,29,27,2434.0,27.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.04,0.04,0.07,0.04,0.07,0.6,0.6,1.3,1.9,0.02,0.05,0.08,0.02,0.08,Matches,marseille
1713,Morgan Sanson,fr FRA,MF,24.0,30,29,2398.0,26.6,5.0,4.0,5.0,0.0,0.0,7.0,0.0,0.19,0.15,0.34,0.19,0.34,3.3,3.3,3.0,6.3,0.14,0.13,0.26,0.14,0.26,Matches,marseille
1714,Dimitri Payet,fr FRA,FW,32.0,27,27,2392.0,26.6,12.0,5.0,8.0,4.0,4.0,7.0,1.0,0.45,0.19,0.64,0.3,0.49,6.2,3.9,6.9,10.7,0.29,0.32,0.61,0.18,0.5,Matches,marseille
1715,Valentin Rongier,fr FRA,MF,24.0,28,24,2222.0,24.7,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,2.4,1.6,1.4,3.0,0.12,0.07,0.19,0.08,0.15,Matches,marseille
1716,Darío Benedetto,ar ARG,FW,29.0,28,26,2213.0,24.6,11.0,1.0,11.0,0.0,1.0,4.0,0.0,0.45,0.04,0.49,0.45,0.49,9.9,9.2,1.1,10.3,0.42,0.05,0.47,0.39,0.44,Matches,marseille
1717,Duje Ćaleta-Car,hr CRO,DF,22.0,26,23,2186.0,24.3,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.04,0.08,0.04,0.08,1.3,1.3,0.3,1.6,0.06,0.02,0.08,0.06,0.08,Matches,marseille
1718,Álvaro González,es ESP,DF,29.0,24,23,2017.0,22.4,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.6,1.6,0.05,0.03,0.09,0.05,0.09,Matches,marseille
1719,Hiroki Sakai,jp JPN,DF,29.0,25,23,1956.0,21.7,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,0.0,0.05,0.06,0.0,0.06,Matches,marseille
1720,Valère Germain,fr FRA,FW,29.0,30,19,1788.0,19.9,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.1,0.2,0.3,0.1,0.3,1.8,1.8,1.6,3.4,0.12,0.11,0.22,0.12,0.22,Matches,marseille
1721,Kevin Strootman,nl NED,MF,29.0,30,19,1779.0,19.8,2.0,4.0,1.0,1.0,1.0,10.0,0.0,0.1,0.2,0.3,0.05,0.25,1.5,0.7,0.9,1.6,0.09,0.06,0.15,0.05,0.1,Matches,marseille
1722,Maxime Lopez,fr FRA,"MF,FW",21.0,27,17,1447.0,16.1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.19,0.19,0.0,0.19,0.8,0.8,0.8,1.6,0.06,0.06,0.13,0.06,0.13,Matches,marseille
1723,Nemanja Radonjić,rs SRB,"FW,MF",23.0,25,9,1048.0,11.6,6.0,1.0,6.0,0.0,0.0,3.0,0.0,0.52,0.09,0.6,0.52,0.6,3.0,3.0,0.8,3.8,0.3,0.08,0.39,0.3,0.39,Matches,marseille
1724,Yohann Pelé,fr FRA,GK,36.0,5,4,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseille
1725,Lucas Perrin,fr FRA,DF,20.0,5,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.09,0.0,0.09,0.09,0.09,Matches,marseille
1726,Marley Aké,fr FRA,"FW,MF",18.0,13,1,225.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.19,0.0,0.19,0.19,0.19,Matches,marseille
1727,Luiz Gustavo,br BRA,MF,32.0,3,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.05,0.09,0.04,0.09,Matches,marseille
1728,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,11,0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,0.2,0.12,0.33,0.2,0.33,Matches,marseille
1729,Isaac Lihadji,fr FRA,"DF,MF",17.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseille
1730,Florian Thauvin,fr FRA,FW,26.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.26,0.0,1.26,1.26,1.26,Matches,marseille
1731,Florian Chabrolle,fr FRA,MF,21.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseille
1732,Abdallah Ali Mohamed,km COM,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseille
1733,Niels Nkounkou,fr FRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseille
1734,Simon Ngapandouetnbu,fr FRA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseille
1735,Alexandre Phliponeau,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseille
1736,Fabien Centonze,fr FRA,DF,23.0,30,30,2730.0,30.3,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.4,2.3,2.7,0.01,0.08,0.1,0.01,0.1,Matches,metz
1737,Alexandre Oukidja,dz ALG,GK,31.0,27,27,2384.0,26.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,metz
1738,Habib Maïga,ci CIV,MF,23.0,27,26,2326.0,25.8,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.08,0.12,0.04,0.12,1.6,1.6,0.8,2.5,0.07,0.03,0.1,0.07,0.1,Matches,metz
1739,Habib Diallo,sn SEN,FW,24.0,27,27,2286.0,25.4,12.0,3.0,11.0,1.0,3.0,2.0,1.0,0.47,0.12,0.59,0.43,0.55,10.4,8.1,2.4,10.5,0.43,0.1,0.53,0.33,0.43,Matches,metz
1740,John Boye,gh GHA,DF,32.0,25,25,2205.0,24.5,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07,Matches,metz
1741,Opa Nguette,sn SEN,FW,25.0,28,24,1949.0,21.7,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.23,0.09,0.32,0.23,0.32,3.6,3.6,1.5,5.2,0.18,0.08,0.25,0.18,0.25,Matches,metz
1742,Kévin N'Doram,fr FRA,MF,23.0,22,21,1856.0,20.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,0.01,0.03,0.04,0.01,0.04,Matches,metz
1743,Mamadou Fofana,ml MLI,"DF,MF",21.0,21,19,1707.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.02,0.01,0.03,0.02,0.03,Matches,metz
1744,Stoppila Sunzu,zm ZAM,DF,30.0,18,15,1472.0,16.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.03,0.0,0.03,0.03,0.03,Matches,metz
1745,Thomas Delaine,fr FRA,DF,27.0,17,15,1344.0,14.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.02,0.03,0.05,0.02,0.05,Matches,metz
1746,Matthieu Udol,fr FRA,DF,23.0,14,13,1222.0,13.6,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.7,1.0,0.02,0.06,0.08,0.02,0.08,Matches,metz
1747,Victorien Angban,ci CIV,MF,22.0,22,13,1179.0,13.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,metz
1748,Ibrahima Niane,sn SEN,FW,20.0,22,10,1071.0,11.9,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.34,0.0,0.34,0.25,0.25,2.3,1.6,0.3,1.8,0.22,0.03,0.24,0.15,0.17,Matches,metz
1749,Adama Traoré,ml MLI,"FW,MF",24.0,16,12,1067.0,11.9,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.08,0.34,0.42,0.08,0.42,1.2,1.2,4.1,5.3,0.11,0.37,0.47,0.11,0.47,Matches,metz
1750,Farid Boulaya,dz ALG,FW,26.0,20,9,941.0,10.5,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.19,0.1,0.29,0.19,0.29,2.3,2.3,1.7,4.0,0.25,0.19,0.43,0.25,0.43,Matches,metz
1751,Dylan Bronn,tn TUN,DF,24.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,metz
1752,Renaud Cohade,fr FRA,MF,34.0,12,9,764.0,8.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,0.4,0.4,0.5,1.0,0.05,0.06,0.11,0.05,0.11,Matches,metz
1753,Thierry Ambrose,fr FRA,FW,22.0,19,5,638.0,7.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.8,0.21,0.09,0.3,0.21,0.3,Matches,metz
1754,Vincent Pajot,fr FRA,MF,28.0,8,8,582.0,6.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46,0.46,0.0,0.46,0.3,0.3,0.2,0.5,0.05,0.04,0.09,0.05,0.09,Matches,metz
1755,Marvin Gakpa,fr FRA,"MF,FW",25.0,15,5,555.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.09,0.11,0.2,0.09,0.2,Matches,metz
1756,Paul Delecroix,fr FRA,GK,30.0,4,3,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,metz
1757,Manuel Cabit,mq MTQ,DF,26.0,3,3,270.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.8,0.8,0.0,0.26,0.26,0.0,0.26,Matches,metz
