,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
107,Kingsley Coman,fr FRA,"FW,MF",21.0,20.8,9.0,10.0,3.0,4.0,2.0,2.0,7.0,28.6,5.0,188.0,57.0,30.3,34.0,78.0,76.0,11.0,0.0,0.0,11.0,6.0,14.0,3.0,0.0,Matches,Bayern Munich
108,Juan Bernat,es ESP,"DF,FW",24.0,10.4,22.0,13.0,14.0,5.0,3.0,12.0,21.0,57.1,9.0,121.0,40.0,33.1,51.0,40.0,30.0,12.0,1.0,0.0,11.0,11.0,33.0,6.0,0.0,Matches,Bayern Munich
109,Sandro Wagner,de GER,FW,29.0,8.7,5.0,7.0,3.0,1.0,1.0,2.0,3.0,66.7,1.0,154.0,53.0,34.4,11.0,54.0,89.0,6.0,0.0,0.0,6.0,1.0,6.0,3.0,0.0,Matches,Bayern Munich
110,Manuel Neuer,de GER,GK,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Bayern Munich
111,Tom Starke,de GER,GK,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
112,Lars Lukas Mai,de GER,DF,17.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,2.0,50.0,1.0,24.0,8.0,33.3,13.0,11.0,0.0,3.0,2.0,0.0,1.0,3.0,8.0,2.0,0.0,Matches,Bayern Munich
113,Marco Friedl,at AUT,DF,19.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,Matches,Bayern Munich
114,Franck Evina,cm CMR,FW,17.0,1.2,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,13.0,4.0,30.8,1.0,5.0,7.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,Matches,Bayern Munich
115,Niklas Dorsch,de GER,MF,19.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,33.3,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,Bayern Munich
116,Meritan Shabani,al ALB,FW,18.0,0.6,2.0,1.0,1.0,0.0,1.0,1.0,5.0,20.0,4.0,11.0,3.0,27.3,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,Bayern Munich
117,Kwasi Okyere Wriedt,gh GHA,MF,23.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,100.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,Bayern Munich
118,Renato Sanches,pt POR,MF,19.0,0.4,,,,,,,,,,,,,,,,,,,,,0.0,,,Matches,Bayern Munich
119,Berat Djimsiti,al ALB,DF,24.0,30.0,30.0,19.0,24.0,6.0,0.0,16.0,35.0,45.7,19.0,231.0,83.0,35.9,171.0,54.0,6.0,56.0,24.0,0.0,32.0,32.0,62.0,171.0,0.0,Matches,Benevento
120,Lorenzo Venuti,it ITA,DF,22.0,26.8,49.0,21.0,32.0,11.0,6.0,14.0,43.0,32.6,29.0,340.0,98.0,28.8,197.0,109.0,34.0,69.0,19.0,2.0,50.0,31.0,80.0,76.0,1.0,Matches,Benevento
121,Danilo Cataldi,it ITA,MF,22.0,26.4,38.0,28.0,12.0,21.0,5.0,12.0,46.0,26.1,34.0,412.0,117.0,28.4,141.0,200.0,71.0,24.0,5.0,0.0,19.0,21.0,59.0,19.0,1.0,Matches,Benevento
122,Gaetano Letizia,it ITA,DF,27.0,24.8,42.0,29.0,27.0,13.0,2.0,20.0,57.0,35.1,37.0,317.0,85.0,26.8,171.0,105.0,41.0,41.0,5.0,0.0,36.0,28.0,70.0,30.0,3.0,Matches,Benevento
123,Nicolas Viola,it ITA,MF,27.0,21.1,38.0,25.0,20.0,16.0,2.0,15.0,47.0,31.9,32.0,288.0,77.0,26.7,115.0,132.0,41.0,36.0,7.0,0.0,29.0,14.0,52.0,15.0,1.0,Matches,Benevento
124,Massimo Coda,it ITA,FW,28.0,16.7,10.0,6.0,2.0,3.0,5.0,2.0,10.0,20.0,8.0,255.0,46.0,18.0,13.0,141.0,101.0,13.0,2.0,0.0,11.0,1.0,11.0,9.0,0.0,Matches,Benevento
125,Andrea Costa,it ITA,DF,31.0,15.3,29.0,20.0,22.0,7.0,0.0,11.0,30.0,36.7,19.0,124.0,47.0,37.9,97.0,23.0,4.0,23.0,15.0,0.0,8.0,23.0,52.0,63.0,1.0,Matches,Benevento
126,Enrico Brignola,it ITA,"FW,MF",18.0,15.1,29.0,18.0,17.0,8.0,4.0,7.0,32.0,21.9,25.0,327.0,88.0,26.9,100.0,142.0,85.0,18.0,0.0,0.0,18.0,4.0,33.0,4.0,0.0,Matches,Benevento
127,Ledian Memushaj,al ALB,MF,30.0,14.0,36.0,24.0,16.0,16.0,4.0,12.0,41.0,29.3,29.0,303.0,97.0,32.0,103.0,150.0,50.0,21.0,5.0,0.0,16.0,12.0,48.0,8.0,0.0,Matches,Benevento
128,Vid Belec,si SVN,GK,27.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Benevento
129,Christian Puggioni,it ITA,GK,36.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches,Benevento
130,Alin Toșca,ro ROU,DF,25.0,13.0,11.0,6.0,6.0,5.0,0.0,5.0,13.0,38.5,8.0,74.0,26.0,35.1,52.0,22.0,0.0,23.0,6.0,0.0,17.0,9.0,20.0,50.0,0.0,Matches,Benevento
131,Sandro,br BRA,MF,28.0,12.8,30.0,20.0,13.0,14.0,3.0,8.0,19.0,42.1,11.0,173.0,51.0,29.5,77.0,82.0,14.0,31.0,16.0,0.0,15.0,9.0,39.0,52.0,0.0,Matches,Benevento
132,Marco D'Alessandro,it ITA,"MF,FW",26.0,12.6,25.0,16.0,11.0,8.0,6.0,7.0,25.0,28.0,18.0,218.0,72.0,33.0,76.0,85.0,57.0,13.0,1.0,0.0,12.0,13.0,38.0,3.0,0.0,Matches,Benevento
133,Alberto Brignoli,it ITA,GK,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Matches,Benevento
134,Cristiano Lombardi,it ITA,"DF,MF",21.0,12.4,31.0,25.0,18.0,10.0,3.0,3.0,20.0,15.0,17.0,234.0,54.0,23.1,90.0,101.0,43.0,20.0,3.0,0.0,17.0,13.0,44.0,15.0,0.0,Matches,Benevento
135,Gianluca Di Chiara,it ITA,DF,23.0,12.0,26.0,14.0,19.0,5.0,2.0,7.0,28.0,25.0,21.0,173.0,54.0,31.2,117.0,42.0,14.0,19.0,3.0,0.0,16.0,8.0,34.0,21.0,0.0,Matches,Benevento
136,Raman Chibsah,gh GHA,MF,24.0,11.6,21.0,16.0,12.0,7.0,2.0,6.0,24.0,25.0,18.0,283.0,75.0,26.5,119.0,137.0,27.0,21.0,3.0,0.0,18.0,5.0,26.0,10.0,0.0,Matches,Benevento
137,Filip Đuričić,rs SRB,"FW,MF",25.0,10.8,21.0,12.0,11.0,7.0,3.0,6.0,11.0,54.5,5.0,144.0,33.0,22.9,32.0,81.0,31.0,9.0,1.0,0.0,8.0,7.0,28.0,3.0,0.0,Matches,Benevento
138,Bacary Sagna,fr FRA,DF,34.0,10.6,8.0,2.0,4.0,3.0,1.0,1.0,8.0,12.5,7.0,86.0,19.0,22.1,50.0,27.0,9.0,15.0,2.0,0.0,13.0,9.0,17.0,35.0,0.0,Matches,Benevento
139,Guilherme,br BRA,"MF,FW",26.0,10.5,23.0,16.0,8.0,9.0,6.0,5.0,16.0,31.3,11.0,230.0,57.0,24.8,39.0,137.0,54.0,16.0,1.0,0.0,15.0,1.0,24.0,2.0,0.0,Matches,Benevento
140,Pietro Iemmello,it ITA,FW,25.0,9.8,6.0,5.0,2.0,4.0,0.0,0.0,8.0,0.0,8.0,136.0,39.0,28.7,6.0,64.0,66.0,7.0,1.0,0.0,6.0,2.0,8.0,10.0,0.0,Matches,Benevento
141,Vittorio Parigini,it ITA,"FW,MF",21.0,9.5,23.0,17.0,12.0,6.0,5.0,5.0,18.0,27.8,13.0,159.0,56.0,35.2,45.0,76.0,38.0,7.0,1.0,0.0,6.0,5.0,28.0,1.0,0.0,Matches,Benevento
142,Amato Ciciretti,it ITA,"MF,FW",23.0,9.5,9.0,7.0,5.0,3.0,1.0,2.0,15.0,13.3,13.0,171.0,48.0,28.1,56.0,72.0,43.0,11.0,0.0,0.0,11.0,3.0,12.0,4.0,0.0,Matches,Benevento
143,Lorenzo Del Pinto,it ITA,MF,27.0,9.4,21.0,13.0,7.0,10.0,4.0,6.0,26.0,23.1,20.0,232.0,59.0,25.4,91.0,112.0,29.0,17.0,4.0,0.0,13.0,12.0,33.0,8.0,0.0,Matches,Benevento
144,Fabio Lucioni,it ITA,DF,29.0,9.0,12.0,8.0,5.0,7.0,0.0,3.0,5.0,60.0,2.0,71.0,34.0,47.9,40.0,27.0,4.0,17.0,12.0,0.0,5.0,7.0,19.0,47.0,0.0,Matches,Benevento
145,George Pușcaș,ro ROU,"FW,MF",21.0,8.7,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,105.0,25.0,23.8,19.0,46.0,40.0,2.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,Matches,Benevento
146,Cheick Diabaté,ml MLI,"FW,MF",29.0,7.4,1.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,71.0,15.0,21.1,5.0,31.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,Matches,Benevento
147,Luca Antei,it ITA,DF,25.0,6.6,23.0,13.0,17.0,6.0,0.0,6.0,14.0,42.9,8.0,83.0,27.0,32.5,62.0,20.0,1.0,10.0,8.0,0.0,2.0,16.0,39.0,32.0,1.0,Matches,Benevento
148,Achraf Lazaar,ma MAR,"DF,MF",25.0,5.3,13.0,10.0,11.0,2.0,0.0,4.0,15.0,26.7,11.0,109.0,30.0,27.5,50.0,30.0,29.0,7.0,1.0,0.0,6.0,3.0,16.0,10.0,0.0,Matches,Benevento
149,Samuel Armenteros,se SWE,FW,27.0,4.8,4.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,114.0,20.0,17.5,8.0,64.0,42.0,3.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,Matches,Benevento
150,Bright Gyamfi,gh GHA,"DF,MF",21.0,3.6,6.0,4.0,5.0,0.0,1.0,5.0,11.0,45.5,6.0,53.0,13.0,24.5,31.0,14.0,8.0,4.0,0.0,0.0,4.0,4.0,10.0,9.0,0.0,Matches,Benevento
151,Jean-Claude Billong,fr FRA,DF,23.0,3.3,10.0,7.0,6.0,4.0,0.0,7.0,13.0,53.8,6.0,42.0,14.0,33.3,28.0,14.0,0.0,8.0,3.0,0.0,5.0,4.0,14.0,15.0,0.0,Matches,Benevento
152,Michele Camporese,it ITA,DF,25.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,Matches,Benevento
153,Andrew Gravillon,fr FRA,DF,19.0,0.9,5.0,4.0,5.0,0.0,0.0,2.0,4.0,50.0,2.0,18.0,8.0,44.4,14.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,Matches,Benevento
154,Fabio Ceravolo,it ITA,FW,30.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,3.0,20.0,1.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Benevento
155,Siriki Sanogo,ci CIV,MF,15.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Benevento
156,Mamadou Kanouté,sn SEN,"FW,MF",23.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Matches,Benevento
157,Luca Sparandeo,it ITA,DF,17.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,Benevento
158,Karamoko Cissé,gn GUI,"FW,DF",28.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Benevento
159,Giovanni Volpicelli,it ITA,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Benevento
160,Christian Rutjens,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Benevento
161,Aïssa Mandi,dz ALG,DF,25.0,34.6,46.0,27.0,28.0,15.0,3.0,8.0,29.0,27.6,21.0,218.0,62.0,28.4,119.0,81.0,18.0,56.0,24.0,2.0,32.0,49.0,95.0,98.0,2.0,Matches,betis
162,Fabián Ruiz Peña,es ESP,MF,21.0,30.5,68.0,53.0,27.0,32.0,9.0,19.0,68.0,27.9,49.0,659.0,174.0,26.4,181.0,364.0,114.0,53.0,2.0,0.0,51.0,36.0,104.0,24.0,0.0,Matches,betis
163,Antonio Adán,es ESP,GK,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,Matches,betis
164,Javi García,es ESP,"MF,DF",30.0,27.7,24.0,18.0,10.0,14.0,0.0,8.0,33.0,24.2,25.0,335.0,91.0,27.2,144.0,174.0,17.0,32.0,12.0,0.0,20.0,15.0,39.0,52.0,0.0,Matches,betis
165,Joaquín,es ESP,"FW,MF",36.0,27.7,16.0,10.0,7.0,7.0,2.0,3.0,21.0,14.3,18.0,493.0,127.0,25.8,128.0,266.0,99.0,23.0,2.0,0.0,21.0,13.0,29.0,28.0,0.0,Matches,betis
166,Antonio Barragán,es ESP,"DF,MF",30.0,26.9,46.0,22.0,33.0,8.0,5.0,17.0,34.0,50.0,17.0,270.0,75.0,27.8,145.0,85.0,40.0,46.0,3.0,0.0,43.0,15.0,61.0,41.0,0.0,Matches,betis
167,Andrés Guardado,mx MEX,MF,30.0,25.7,34.0,19.0,18.0,11.0,5.0,8.0,44.0,18.2,36.0,526.0,117.0,22.2,162.0,285.0,79.0,33.0,5.0,0.0,28.0,18.0,52.0,23.0,0.0,Matches,betis
168,Riza Durmisi,dk DEN,"DF,MF",23.0,24.1,28.0,17.0,18.0,7.0,3.0,8.0,17.0,47.1,9.0,290.0,90.0,31.0,149.0,105.0,36.0,44.0,7.0,0.0,37.0,13.0,41.0,31.0,1.0,Matches,betis
169,Sergio León,es ESP,FW,28.0,23.9,9.0,6.0,2.0,5.0,2.0,5.0,14.0,35.7,9.0,334.0,94.0,28.1,24.0,139.0,171.0,19.0,0.0,0.0,19.0,4.0,13.0,2.0,0.0,Matches,betis
170,Jordi Amat,es ESP,"DF,MF",25.0,23.7,29.0,16.0,16.0,12.0,1.0,6.0,19.0,31.6,13.0,192.0,56.0,29.2,110.0,75.0,7.0,25.0,3.0,0.0,22.0,23.0,52.0,63.0,2.0,Matches,betis
171,Cristian Tello,es ESP,"FW,MF",25.0,19.9,21.0,17.0,6.0,10.0,5.0,7.0,42.0,16.7,35.0,373.0,89.0,23.9,106.0,154.0,113.0,25.0,2.0,0.0,23.0,19.0,40.0,3.0,0.0,Matches,betis
172,Ryad Boudebouz,dz ALG,"MF,FW",27.0,16.9,24.0,18.0,6.0,13.0,5.0,4.0,21.0,19.0,17.0,327.0,78.0,23.9,68.0,172.0,87.0,20.0,1.0,0.0,19.0,9.0,33.0,6.0,0.0,Matches,betis
173,Marc Bartra,es ESP,DF,26.0,15.8,34.0,27.0,28.0,6.0,0.0,10.0,23.0,43.5,13.0,158.0,53.0,33.5,102.0,54.0,2.0,27.0,10.0,0.0,17.0,25.0,59.0,65.0,0.0,Matches,betis
174,Víctor Camarasa,es ESP,MF,23.0,15.0,13.0,9.0,6.0,5.0,2.0,2.0,21.0,9.5,19.0,316.0,76.0,24.1,72.0,176.0,68.0,14.0,3.0,0.0,11.0,15.0,28.0,14.0,2.0,Matches,betis
175,Zouhair Feddal,ma MAR,DF,28.0,14.0,17.0,10.0,11.0,5.0,1.0,5.0,13.0,38.5,8.0,96.0,30.0,31.3,63.0,31.0,2.0,29.0,17.0,3.0,12.0,29.0,46.0,78.0,2.0,Matches,betis
176,Junior Firpo,es ESP,"DF,MF",20.0,13.2,18.0,7.0,13.0,3.0,2.0,7.0,16.0,43.8,9.0,179.0,61.0,34.1,100.0,66.0,13.0,36.0,1.0,0.0,35.0,15.0,33.0,20.0,1.0,Matches,betis
177,Loren Morón,es ESP,FW,23.0,11.8,10.0,7.0,2.0,4.0,4.0,2.0,13.0,15.4,11.0,266.0,63.0,23.7,14.0,141.0,111.0,21.0,3.0,0.0,18.0,3.0,13.0,9.0,0.0,Matches,betis
178,Francis Guerrero,es ESP,"DF,MF",21.0,11.0,31.0,22.0,18.0,10.0,3.0,8.0,25.0,32.0,17.0,205.0,61.0,29.8,96.0,81.0,28.0,25.0,3.0,0.0,22.0,18.0,49.0,11.0,0.0,Matches,betis
179,Antonio Sanabria,py PAR,FW,21.0,9.5,4.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,164.0,50.0,30.5,4.0,84.0,76.0,10.0,2.0,0.0,8.0,2.0,6.0,5.0,0.0,Matches,betis
180,Alin Toșca,ro ROU,DF,25.0,6.7,12.0,5.0,6.0,6.0,0.0,5.0,9.0,55.6,4.0,60.0,15.0,25.0,35.0,21.0,4.0,8.0,1.0,0.0,7.0,4.0,16.0,14.0,0.0,Matches,betis
181,Dani Giménez,es ESP,GK,34.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,betis
182,Juanjo Narváez,co COL,MF,22.0,5.0,8.0,5.0,4.0,4.0,0.0,2.0,7.0,28.6,5.0,104.0,24.0,23.1,28.0,64.0,12.0,5.0,0.0,0.0,5.0,6.0,14.0,3.0,0.0,Matches,betis
183,Pedro López,es ESP,GK,22.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,betis
184,Matías Nahuel,es ESP,"FW,MF",20.0,4.3,5.0,2.0,2.0,2.0,1.0,1.0,3.0,33.3,2.0,81.0,23.0,28.4,25.0,39.0,17.0,4.0,1.0,0.0,3.0,3.0,8.0,1.0,0.0,Matches,betis
185,Rubén Castro,es ESP,FW,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,42.0,12.0,28.6,2.0,13.0,27.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Matches,betis
186,Rafa Navarro,es ESP,DF,23.0,2.9,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,20.0,3.0,15.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Matches,betis
187,Joel Campbell,cr CRC,"MF,FW",25.0,2.7,2.0,1.0,1.0,1.0,0.0,1.0,6.0,16.7,5.0,35.0,5.0,14.3,6.0,15.0,14.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,Matches,betis
188,Redru,es ESP,DF,20.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,Matches,betis
189,Julio Gracia,es ESP,"FW,MF",19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,10.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,betis
190,Aitor Ruibal,es ESP,FW,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,40.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,betis
191,Antonio Mirante,it ITA,GK,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,50.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Matches,Bologna
192,Adam Masina,ma MAR,DF,23.0,31.9,100.0,61.0,51.0,38.0,11.0,44.0,101.0,43.6,57.0,547.0,155.0,28.3,277.0,199.0,71.0,67.0,9.0,0.0,58.0,30.0,130.0,101.0,0.0,Matches,Bologna
193,Erick Pulgar,cl CHI,MF,23.0,31.8,64.0,44.0,41.0,20.0,3.0,24.0,79.0,30.4,55.0,576.0,166.0,28.8,249.0,268.0,59.0,66.0,15.0,0.0,51.0,18.0,82.0,73.0,1.0,Matches,Bologna
194,Simone Verdi,it ITA,"FW,MF",25.0,31.5,35.0,22.0,15.0,15.0,5.0,14.0,52.0,26.9,38.0,480.0,124.0,25.8,146.0,216.0,118.0,24.0,1.0,0.0,23.0,25.0,60.0,5.0,0.0,Matches,Bologna
195,Andrea Poli,it ITA,MF,27.0,29.3,72.0,54.0,39.0,24.0,9.0,32.0,83.0,38.6,51.0,755.0,216.0,28.6,269.0,357.0,129.0,69.0,5.0,0.0,64.0,23.0,95.0,18.0,0.0,Matches,Bologna
196,Filip Helander,se SWE,DF,24.0,27.8,46.0,27.0,34.0,11.0,1.0,19.0,35.0,54.3,16.0,370.0,118.0,31.9,245.0,119.0,6.0,69.0,21.0,0.0,48.0,11.0,57.0,138.0,0.0,Matches,Bologna
197,Sebastien De Maio,fr FRA,DF,30.0,23.8,31.0,18.0,18.0,11.0,2.0,10.0,25.0,40.0,15.0,223.0,82.0,36.8,128.0,82.0,13.0,38.0,17.0,0.0,21.0,19.0,50.0,146.0,0.0,Matches,Bologna
198,Rodrigo Palacio,ar ARG,"FW,MF",35.0,22.9,26.0,22.0,9.0,11.0,6.0,8.0,31.0,25.8,23.0,476.0,113.0,23.7,76.0,243.0,157.0,18.0,2.0,0.0,16.0,10.0,36.0,10.0,0.0,Matches,Bologna
199,Giancarlo González,cr CRC,DF,29.0,21.6,29.0,14.0,19.0,8.0,2.0,10.0,15.0,66.7,5.0,146.0,45.0,30.8,103.0,38.0,5.0,44.0,22.0,0.0,22.0,16.0,45.0,145.0,1.0,Matches,Bologna
200,Godfred Donsah,gh GHA,MF,21.0,19.9,32.0,22.0,14.0,14.0,4.0,9.0,19.0,47.4,10.0,356.0,94.0,26.4,112.0,179.0,65.0,31.0,0.0,0.0,31.0,14.0,46.0,38.0,0.0,Matches,Bologna
201,Ibrahima Mbaye,sn SEN,DF,22.0,19.6,62.0,32.0,35.0,22.0,5.0,25.0,40.0,62.5,15.0,294.0,98.0,33.3,160.0,96.0,38.0,38.0,6.0,0.0,32.0,20.0,82.0,72.0,0.0,Matches,Bologna
202,Federico Di Francesco,it ITA,"FW,DF",23.0,18.7,25.0,14.0,13.0,7.0,5.0,8.0,31.0,25.8,23.0,313.0,66.0,21.1,102.0,139.0,72.0,34.0,2.0,0.0,32.0,14.0,39.0,11.0,0.0,Matches,Bologna
203,Mattia Destro,it ITA,FW,26.0,18.5,20.0,15.0,7.0,8.0,5.0,8.0,17.0,47.1,9.0,304.0,87.0,28.6,43.0,147.0,114.0,20.0,3.0,0.0,17.0,4.0,24.0,18.0,0.0,Matches,Bologna
204,Blerim Džemaili,ch SUI,MF,31.0,13.3,30.0,19.0,9.0,16.0,5.0,11.0,33.0,33.3,22.0,243.0,66.0,27.2,75.0,121.0,47.0,19.0,3.0,0.0,16.0,4.0,34.0,13.0,0.0,Matches,Bologna
205,Emil Krafth,se SWE,DF,22.0,10.5,21.0,14.0,12.0,8.0,1.0,10.0,24.0,41.7,14.0,138.0,43.0,31.2,80.0,40.0,18.0,20.0,5.0,0.0,15.0,8.0,29.0,33.0,1.0,Matches,Bologna
206,Vasilis Torosidis,gr GRE,DF,32.0,10.1,10.0,5.0,6.0,3.0,1.0,5.0,10.0,50.0,5.0,79.0,21.0,26.6,53.0,18.0,8.0,16.0,3.0,0.0,13.0,6.0,16.0,23.0,0.0,Matches,Bologna
207,Ádám Nagy,hu HUN,MF,22.0,8.7,16.0,9.0,6.0,8.0,2.0,7.0,13.0,53.8,6.0,169.0,40.0,23.7,51.0,86.0,32.0,17.0,2.0,0.0,15.0,5.0,21.0,3.0,0.0,Matches,Bologna
208,Lorenzo Crisetig,it ITA,MF,24.0,6.2,19.0,11.0,11.0,7.0,1.0,7.0,21.0,33.3,14.0,130.0,32.0,24.6,58.0,58.0,14.0,11.0,2.0,0.0,9.0,7.0,26.0,15.0,0.0,Matches,Bologna
209,Simone Romagnoli,it ITA,DF,27.0,6.2,14.0,9.0,8.0,6.0,0.0,2.0,6.0,33.3,4.0,62.0,28.0,45.2,39.0,20.0,3.0,15.0,7.0,1.0,8.0,3.0,17.0,30.0,1.0,Matches,Bologna
210,Domenico Maietta,it ITA,DF,34.0,5.2,4.0,3.0,3.0,1.0,0.0,1.0,6.0,16.7,5.0,49.0,23.0,46.9,30.0,17.0,2.0,8.0,5.0,1.0,3.0,3.0,7.0,14.0,0.0,Matches,Bologna
211,Felipe Avenatti,uy URU,"FW,MF",24.0,5.2,4.0,1.0,1.0,3.0,0.0,1.0,2.0,50.0,1.0,50.0,16.0,32.0,5.0,24.0,21.0,5.0,0.0,0.0,5.0,3.0,7.0,8.0,0.0,Matches,Bologna
212,Ladislav Krejčí,cz CZE,"FW,DF",25.0,4.9,4.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,88.0,19.0,21.6,23.0,38.0,27.0,4.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,Matches,Bologna
213,Saphir Taïder,dz ALG,MF,25.0,4.4,6.0,4.0,5.0,1.0,0.0,1.0,6.0,16.7,5.0,120.0,24.0,20.0,34.0,74.0,12.0,3.0,2.0,0.0,1.0,0.0,6.0,3.0,0.0,Matches,Bologna
214,Bruno Petković,hr CRO,FW,22.0,4.2,8.0,7.0,0.0,6.0,2.0,3.0,7.0,42.9,4.0,59.0,17.0,28.8,2.0,40.0,17.0,3.0,0.0,0.0,3.0,3.0,11.0,3.0,0.0,Matches,Bologna
215,Angelo da Costa Júnior,br BRA,GK,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bologna
